classLast,16,4,space
8.02761 -16.6768 5.62349 -5.81672 0.960752 -6.75343 5.08895 0.518987 -13.0518 -6.925 -5.1788 7.57618 2.31305 -0.187102 9.40268 -14.0417 0
4.28777 2.06492 2.02962 -5.58851 -6.5717 -7.40261 -4.56187 1.60335 -0.549057 -4.92873 -0.825753 -2.34134 5.97811 8.52501 4.49432 2.44763 0
5.06436 -5.52105 8.09272 -4.15319 -1.64094 -13.6587 -10.4982 -2.5446 -5.46767 3.78148 16.3122 4.81823 1.12596 8.93712 7.53414 -9.0123 0
9.476 12.0658 5.11935 -5.00552 1.79235 -5.62087 5.93014 -0.0515075 -14.188 4.48415 6.74877 6.5079 7.7886 20.7749 5.95353 -10.1066 0
2.75994 10.8536 4.37678 -2.22206 -6.66693 -11.4397 1.46494 -5.8004 -19.7467 -2.391 4.052 7.32171 5.29555 3.39816 9.2388 -9.18452 0
3.86918 9.45593 11.8187 -3.51737 0.0762999 -13.655 13.3594 -4.08784 -26.4964 -5.02363 4.62253 17.0988 8.2658 9.25588 13.1795 -3.43972 0
4.80562 5.92629 7.85906 -7.77205 -5.23142 -6.0855 5.8494 0.13326 -2.92122 -7.06823 -1.54175 17.2284 -7.21569 5.68012 11.59 -9.34467 0
5.74506 2.83476 10.0048 -9.06747 -4.12446 -10.841 6.9786 -6.92979 -7.87062 0.727116 0.121284 6.3933 14.8385 18.6098 7.1004 -19.242 0
7.26155 -6.2838 5.02085 -19.9299 1.11861 -6.77488 2.09607 -5.01543 -15.3756 -6.90303 -6.24176 7.72152 9.72909 14.0887 7.66935 -22.3697 0
5.69264 -2.25262 6.05614 -3.09428 -3.02478 -6.8633 2.40852 5.59637 -15.6285 -2.22892 -1.89614 8.93402 8.55254 -5.76688 10.2125 4.20356 0
5.3275 -13.5664 2.13074 -14.6565 -0.951493 -8.2042 -3.60118 0.0269675 -3.17075 -8.17511 -1.6328 1.40376 10.762 29.9013 10.3452 -6.17478 0
17.1726 -6.77749 -5.63663 7.93975 -7.717 2.49092 -1.35616 5.5251 -5.88082 1.60551 -2.70753 0.768128 -2.18889 9.72995 -10.5615 1.56476 1
4.5379 12.2442 -11.7264 5.78799 -3.69293 9.22292 -6.26006 12.7585 -8.40893 -11.4636 -8.84302 -4.6364 2.93451 4.86926 -10.0053 8.27386 1
-5.77425 -0.208146 -4.38561 5.74018 -4.32795 5.82174 -7.38497 4.0522 -7.79063 13.5761 5.49444 7.90342 -8.76768 1.77944 -9.92095 18.1854 1
