classLast,20,40,comma
1.098309778523940183e+00,8.210766479085787051e-01,4.737472270014563280e-01,6.032087402874037885e-01,2.242838978759323920e-01,2.603448864499071091e-01,4.475592155629862789e-01,1.053889400294258927e+00,1.372793213994461414e+00,8.666355800453495739e-01,2.947515418411722488e-02,-9.923018420003582030e-02,-2.359319073690318569e-01,5.549248377083227934e-01,6.463535681252636778e-01,-1.060291650588829904e-01,-1.336356364722565360e+00,9.266007050764281106e-01,2.431531322484628443e+00,-3.467134790787778087e-01,0.000000000000000000e+00
5.469049541440590412e-01,1.777966402801225865e+00,5.735385365583187678e-01,6.866989890153489817e-01,2.103111344382165571e-01,7.379029049447213273e-01,4.557821381742657718e-01,8.264014263196599597e-01,1.250046406481119199e+00,2.514784780015095755e-01,3.707909485327276489e-01,4.798935344334015474e-01,4.068834531017083145e-01,-7.320439726693622751e-02,3.582219111265248501e-01,1.190673133363429503e+00,-7.992281567515949758e-01,-1.698925836267954903e-01,3.051406793040063903e+00,1.392630712008660954e+00,0.000000000000000000e+00
3.337807940622313230e-01,7.896576156189161200e-01,1.285301885312923442e+00,1.165755973999329287e+00,-1.851549611061204526e-01,5.918850096276855322e-01,-1.580812996479220578e-01,6.276194727483463964e-01,1.085463173470259779e+00,4.173966990583705683e-01,1.128330001412908068e+00,1.969050298127879017e-01,-6.752098982896939661e-02,-8.147351419406284601e-03,-2.840991005143910231e-01,-2.324262553947786802e-01,-9.049130495989361478e-01,7.438864129054703067e-01,2.049260640207055229e+00,5.636217703823014347e-01,0.000000000000000000e+00
8.026313606959746272e-01,1.191722568837373153e+00,1.096505241304061684e+00,5.930239941282016147e-01,-5.438126972968809758e-01,6.444654438627689386e-01,3.652165868753110001e-01,1.486806161008161986e+00,1.029225958705723754e+00,1.391473650214414048e+00,-1.095788850362493516e-01,9.281006713473128888e-01,1.241759314022007482e-01,-5.407128209957552389e-01,8.215437436868614496e-01,1.725218257980018488e-02,-5.044204560850709118e-01,7.510144406593305400e-01,2.396902450498094250e+00,-3.598618645890362400e-01,0.000000000000000000e+00
1.414943696322057187e+00,1.489030185283158891e-01,1.131771917794985871e+00,1.517487754640141295e+00,-6.726341732514349303e-01,6.757384528833536574e-01,-1.806142943623015862e-01,1.470315103473515350e+00,1.328551386207553309e+00,1.545779781157702537e+00,-2.578130452562721331e-01,8.821614082527855505e-01,5.043283884701965647e-01,-7.289101929100942623e-02,8.786229240433841570e-01,3.815485610887223711e-01,-1.209963249550731090e+00,1.259954858497631114e-01,3.022528256132416047e+00,7.597474264139403299e-02,0.000000000000000000e+00
3.948323203454705554e-01,1.077086171269115766e+00,9.606242889197817991e-01,1.249094923942504209e-01,3.869641628983892107e-02,2.059348703204813003e-01,5.488451761605291912e-01,4.121967276164828498e-01,4.334419729529903620e-01,3.376556158403506980e-01,5.852161039843176704e-01,1.657480352674419732e-01,-1.637043260599160277e-01,1.458385011805822806e-01,-3.807812451082605298e-02,-5.758548599140371760e-01,-1.223082836308351462e+00,8.588343361504883200e-01,1.587692568773521495e+00,3.626582939942204487e-01,0.000000000000000000e+00
7.341236430395472468e-01,-4.907360071399428092e-01,-2.136746725546669889e-01,4.168668511211905958e-01,3.183777108864762617e-01,5.846239241162312084e-01,1.120393551603956928e+00,-5.763207489291134467e-01,9.707013653161107314e-01,5.908465240893968629e-01,1.375218779939819891e+00,-8.411166124347912998e-02,9.665794521971406983e-01,-4.795271892527124269e-01,1.576715780319490001e+00,6.136370991730236701e-01,-7.878813849923322898e-01,5.099002982905954662e-01,6.270473865753154463e-01,2.114541219286571128e+00,1.000000000000000000e+00
1.158092450487993696e+00,8.761864247875751355e-01,-2.921938777639420115e-01,4.416699740098078975e-02,1.237397631669732823e+00,-5.920237013619256139e-01,6.238323903332698706e-02,-2.700188194006106213e-01,1.221921052680381647e+00,1.016879093016722413e+00,8.619303793982642237e-01,2.312202157416634596e-01,6.307405808934738456e-01,-3.384418606287923348e-01,1.373176613515605382e+00,-1.670130301821710628e-01,1.717002485458109518e-01,2.914581624069811916e-02,3.676052808768800473e-01,1.440015073707695548e+00,1.000000000000000000e+00
3.333987312246383672e-01,-9.746620560009596757e-01,5.823867931529204123e-01,1.053118925094727265e+00,4.583432866997061983e-01,7.418593052336506233e-01,8.104964435897730191e-01,2.289342967682850838e-01,1.214705787292018613e+00,-6.768237378412459426e-01,2.518932086162888773e+00,2.193068316599571244e-01,8.000974852615484467e-01,7.043696687339241758e-02,6.987457294717721590e-01,1.549504603556728366e-01,-3.278980151875747762e-01,6.189709653600163897e-01,3.347731047945964322e-01,1.789058135559209450e+00,1.000000000000000000e+00
1.255253508998814160e+00,-3.888210839049673351e-01,-7.105329380433517139e-02,-2.038082041411568013e-01,6.725731393643223921e-01,-2.223887919990200079e-01,4.651117988572783801e-01,-4.561713892597046849e-01,9.265241470441885063e-01,-1.397047509996317827e-01,3.249255069426496556e-01,1.657234186147584221e-01,1.075236642500529083e+00,1.127596270297516412e+00,1.019267715304385424e+00,-2.338381872339508893e-01,6.735952107641129949e-01,1.441521195143065981e+00,1.702492786655422030e+00,2.377664324338999435e-01,1.000000000000000000e+00
