classLast,50,40,space
-7.92949 -3.06611 -0.0826278 7.82989 -6.82572 0.964279 -3.1294 -1.3206 7.51854 2.66227 3.27072 9.95016 14.3629 -2.15411 5.30659 6.79247 4.08584 2.91637 -10.5449 -7.74139 12.3417 -1.77274 7.35003 1.4449 -5.38738 10.4583 -18.3761 -3.96013 0.066281 6.139 -14.5302 6.89532 -0.363287 -30.6468 -2.8483 4.35188 2.83192 -15.3592 -12.7154 9.565 -9.98307 -4.23357 8.12554 2.54603 -14.0174 12.861 -8.92257 -10.4694 4.24415 10.9948 0
-1.81193 -7.79202 -0.414727 -12.5835 -3.04477 0.485307 3.36754 11.3866 3.80512 9.94023 -21.6924 -1.98654 -1.77716 1.08043 -16.8567 -3.97031 -13.1586 19.9986 -14.0511 -9.99735 16.6796 10.103 -6.36082 0.82756 1.42951 17.2768 4.79464 -14.6213 -2.71383 8.31083 -16.2876 0.365106 18.2099 -6.10949 -8.6616 3.46004 -9.08118 -7.8065 -11.9207 13.1785 -3.06203 -7.14422 1.49099 -11.9876 -3.13044 5.61767 4.40894 9.93474 11.3091 3.47302 0
-1.05363 -10.672 -11.522 -0.270999 -1.81049 5.55948 -7.35354 0.373375 19.8693 -7.21035 -18.308 8.5311 -11.3174 -5.57511 10.8139 0.629112 -3.2854 -12.0162 10.4812 -6.68586 8.07606 3.05877 4.67851 3.42712 -5.62136 1.0824 -19.2478 -13.3889 23.6961 2.74237 10.3101 2.90038 10.8643 -1.09904 -1.71305 -3.36156 0.922557 -11.0155 -2.67721 10.0815 10.74 1.55752 6.95946 -23.4635 -5.34281 -16.5896 -5.93407 3.88155 1.05439 9.38362 0
-1.85263 -0.513735 -8.21316 -7.12887 6.44867 -0.625174 0.364393 2.02303 5.32949 -7.2534 -19.4218 2.4069 9.56251 -0.900043 5.54753 -13.2577 -13.6573 -17.1158 0.16481 -12.2088 10.8372 10.4396 -8.96564 3.31408 8.72356 5.04799 -13.6838 -16.5705 -15.5036 2.01925 -4.30463 6.92485 11.8077 -19.9793 0.822207 5.7191 0.0180296 -3.38563 2.16575 9.07549 -1.90858 0.778683 16.9114 -16.5663 -1.82232 1.75758 -4.63167 5.83646 13.1117 11.3909 0
-18.0296 8.11477 7.45805 -10.3723 -3.97772 -1.31639 0.891857 -0.535064 5.67115 2.81315 -23.7806 1.17299 -7.51578 -6.19257 -9.4614 -9.07181 19.8618 -19.3986 11.22 -14.4397 16.3064 -7.27079 19.4143 -4.57028 -13.107 5.92358 4.21251 -8.11969 -4.95059 8.93792 -12.4407 6.17828 4.54609 -5.73404 -8.19958 2.19868 -8.03312 -6.99294 -4.08126 -11.6949 -5.15551 5.83884 7.56886 3.03768 -5.81628 8.61252 -11.2958 -9.20873 12.3187 6.15476 0
0.0315563 -11.677 -1.91366 10.9095 7.63429 -6.94644 -2.15508 2.53133 3.53942 -5.82029 1.16342 4.96795 -11.7064 -3.55177 -12.8715 -17.3923 21.128 1.66843 0.701378 -10.7211 9.51926 24.4809 5.5718 -3.02694 -11.166 17.376 17.7773 -5.01892 9.15362 -2.4255 -11.6652 7.2937 -1.54365 3.18623 -8.32662 10.7568 -0.0128773 0.330755 0.222818 -3.1208 -9.03065 -0.0796417 1.4713 5.26515 -5.39891 4.40369 -6.12211 -2.00485 8.65504 -4.46655 0
-11.2075 -7.83587 8.68553 9.89124 2.9522 -0.450417 9.71593 3.84459 6.90065 -11.4716 1.42085 -11.0846 14.0561 -2.11145 -0.646096 4.30041 -7.92543 3.00503 10.1959 -8.47726 -3.36652 8.58612 -2.4126 -2.20417 -10.3767 12.2736 -5.14155 -2.65975 -10.4267 3.49689 0.24934 -6.77922 -4.47159 -2.02318 -6.75405 7.83609 -3.78701 -8.02965 -0.571881 5.47991 17.0884 4.40116 14.4078 4.13021 1.86658 8.98208 -2.06963 -4.72109 8.2022 -10.1492 0
-4.08134 -3.614 -11.789 -2.88257 4.98354 7.31565 -3.24151 3.65917 14.8545 1.46203 -17.4912 -7.62621 -19.413 2.81686 -12.6077 3.44093 3.11243 -13.1857 4.76464 -12.8235 11.7594 19.6987 -0.441601 1.32549 0.731119 13.7432 3.9852 3.61278 1.25353 3.23422 -1.87431 -4.41616 8.16172 -8.93287 -3.22035 -5.73074 6.91942 -7.56444 -8.39242 -1.56544 -2.85227 7.7412 15.9481 8.71529 -0.591517 16.7325 -5.14025 -2.5341 8.62142 -19.9405 0
-7.44999 -0.822325 0.615655 4.29071 1.13069 -1.8546 -1.80508 8.4005 5.46862 7.59771 -19.9046 4.27107 -15.3205 -0.480657 7.22653 3.53162 5.05505 4.90737 -6.58936 -17.0551 4.52215 12.6577 10.0662 -4.14553 -6.06997 6.032 -7.55849 -11.5434 5.01049 0.0540908 -9.7082 13.7798 17.3649 -7.2655 -4.24871 -1.78367 -8.12569 -6.37146 -0.616871 1.81432 0.654542 8.61011 2.53254 1.90533 -5.1058 -0.763274 1.54408 6.12017 4.54569 -1.77785 0
-0.995321 -1.39726 -4.37736 -0.171763 3.04216 6.98424 0.0855415 1.70956 11.6622 1.08803 -17.6256 1.95235 -6.18219 -5.69227 13.4827 -5.95643 3.51072 6.72 -0.0770072 -6.55374 12.3648 -3.59701 -1.29921 -7.47006 -4.6879 7.31683 8.24917 -10.7414 -1.52316 -4.88081 -16.7793 -2.54 -1.80575 -5.76914 2.43952 -7.02029 -1.79741 -19.5651 -11.2503 2.96585 6.42284 8.51143 1.59374 -21.2274 -2.53018 5.09275 -2.8811 1.09384 11.4773 12.0158 0
0.163597 0.629906 -13.3925 13.422 11.129 -0.16028 -8.09861 4.04131 -0.789177 -20.8363 -14.5096 3.02643 16.2728 -2.75099 8.45018 -0.544134 13.3705 -1.83824 8.03832 -6.32677 15.0858 13.9223 -0.697397 -2.56529 -13.5751 7.48653 3.53841 -3.78519 15.8281 2.68184 -0.0304184 6.39514 2.74643 0.735937 -6.68142 4.66738 -0.560821 -13.3839 -8.08621 10.218 6.70916 2.2813 2.39607 -7.25561 -1.92055 -4.88247 -1.52613 5.45128 4.69636 3.7345 0
-6.35091 6.67704 -4.02096 -4.46749 6.82418 0.987636 5.48058 -1.09014 12.2761 -4.8722 0.413491 -9.25108 23.6406 -0.536591 -0.00136215 -2.81152 1.81642 -11.144 3.9219 -10.3424 10.8622 7.28384 4.238 -7.30339 -14.1696 -4.75183 -9.0785 -7.36176 -11.4288 16.4318 8.43 4.95314 10.9932 -19.3155 -11.264 -9.95926 -2.35762 -3.7174 -8.83498 14.3068 6.98863 -1.38388 7.60955 2.04499 -8.51799 3.26358 -4.22946 8.7055 15.153 -2.91913 0
-2.465 2.63522 -15.4484 12.2093 2.86982 -2.28996 1.21405 4.39349 0.888709 11.2765 -0.763878 -2.01034 1.59034 1.10008 6.2563 -17.7449 0.819738 -6.55154 4.61863 -11.3398 3.01024 -13.9852 -1.38183 5.22377 -5.15815 6.18046 -32.2256 -6.98201 -18.1311 10.7297 -9.94461 7.4191 -2.28444 -10.0769 -1.90552 -1.85836 -3.86085 -17.4204 -9.33702 -10.6184 4.33921 -4.86646 -1.25654 7.53871 -2.43314 9.58218 -1.43899 -21.0224 12.9722 5.34183 0
-5.14721 -5.78583 -6.48728 15.693 6.62953 7.30949 -3.75533 1.7488 9.56897 -5.51484 4.235 -11.9289 1.85258 0.741665 -10.5216 -5.88501 -26.5034 -6.62784 -9.77082 -9.71468 10.0335 11.1513 9.24016 1.67238 -1.30444 4.53138 10.3221 -7.66017 13.0767 -1.55059 -12.0234 1.57505 -1.83582 -15.6392 3.09194 3.33059 -0.316656 -23.5582 -18.2278 7.45366 -0.0556028 -2.07231 1.52508 -2.33223 2.83193 -8.05407 -6.28626 -9.45398 4.38287 11.7323 0
-0.0907917 4.72937 -9.80462 -4.93529 -3.66472 1.12693 1.91532 0.743261 1.95403 5.03131 -20.7098 -10.5806 3.30835 -15.567 19.8382 -10.602 7.02966 3.12118 16.2768 -16.2383 15.9054 11.8085 -6.41133 3.17885 -4.78375 7.21954 -4.63518 -7.45576 5.12021 -2.14578 4.75482 4.65636 6.13212 -12.7439 6.29183 -3.11533 -0.157998 -11.6701 -6.86782 6.84958 -18.5862 2.94083 10.4676 6.38746 0.0182779 -0.850184 -9.1776 -7.185 6.4009 7.69142 0
