classLast,50,20,comma
1.386422256417174426e+00,1.170009610894380964e-01,4.600060235645757056e-01,7.580917358460588229e-01,2.217284784010974952e-01,4.367348431113812213e-01,5.249977189114227727e-01,2.062242246655254352e+00,6.055132115804968684e-01,4.522800072392370585e-01,1.360124050192285772e+00,1.594463864660707664e+00,-6.049370384317462879e-01,3.339999907422080971e-02,4.488506499620649182e-01,1.240658439475658348e+00,4.171793759631079901e+00,4.580100638528972645e+00,2.037179499317292031e+00,-2.281701674023053350e-01,-1.866922446916537304e+00,3.637264085505224898e-02,9.860513043235866748e-01,2.000041114379057794e-01,1.051261923028046441e+00,9.738929007872140220e-01,5.963123664230748355e-01,1.160830047958827826e+00,1.230949073164707697e+00,1.715703121631389383e+00,1.742593609339838645e+00,1.997020908520940718e+00,6.396532026472219190e-01,-2.531338045088024069e-01,1.082322040893827664e+00,1.174602445306951459e+00,6.180395748804062839e-02,4.910743300281431023e-02,9.772382796867326027e-01,7.678391970907856301e-01,8.281181614539286917e-01,6.245460862556463377e-01,2.132224637489794627e+00,7.553899199346216786e-01,1.256462655258746564e-01,5.883818417414508062e-01,2.536703457901429704e-01,1.173997072380640994e+00,1.554256614248039847e+00,-4.726179623464180080e-01,0.000000000000000000e+00
1.184831370736425082e+00,-3.101316247474452115e-01,1.102475154495485610e+00,1.162252266768402098e-01,5.107220370444895963e-01,2.393217807678370557e-01,6.219644249846153494e-01,1.313044330933249793e+00,9.992005360831686112e-01,9.366354289204532613e-01,9.748921756724637788e-01,1.347022851910554486e+00,1.186219929132026063e-01,-1.292938507701132944e-02,6.370898810593316197e-01,9.826496112595396459e-01,4.294180036675949275e+00,3.517006503070728485e+00,1.552483111789921155e+00,3.477111601438437338e-01,-4.378475884824294395e-01,8.552251091623450652e-01,1.260296875832265906e+00,7.056616553055630181e-01,1.268244307672360849e+00,4.091868904579998301e-01,-1.225138583398827752e+00,7.795987633620514723e-01,5.339422915783007539e-01,2.101012622843045019e+00,1.656027092626184194e+00,1.679633114294556639e+00,-2.023867735632477460e-01,2.186511793456715758e-01,1.159218614000276926e+00,2.896509383182732100e-01,3.840798037211815563e-01,3.083825353548308446e-01,4.392409178784429935e-01,1.075670089063369694e-01,1.034421047815095029e+00,1.458329340892275283e+00,2.996793611936606538e+00,8.815303974216710525e-01,4.711111304242017184e-01,9.668601412364199454e-01,8.997157728568732082e-01,-2.659033217084610934e-01,1.154612992970940111e+00,-6.594380206563851265e-01,0.000000000000000000e+00
2.288164705319313708e+00,1.430115661924274972e-02,7.324818017589065366e-01,4.062007242535479734e-01,-6.459187159788548627e-02,6.618458565287697049e-01,4.955351664017722535e-01,2.050828914205335529e+00,6.362677590273485562e-01,1.302783155142186455e+00,2.011243141838138904e+00,1.039273779212379178e+00,-5.927103227601482338e-01,-3.043155842149420920e-01,-4.168117664998183258e-01,1.330448481119336002e+00,3.181598492584162052e+00,3.559076635164671654e+00,2.386159429994366477e+00,7.084384784980510275e-02,-1.588621078340750170e+00,2.361081163856731946e-01,1.201225530859726387e+00,8.566109175813397814e-01,2.287149324058566968e+00,-8.337699980095136798e-02,-2.659000403281569502e-01,1.017361957661671257e+00,1.546692072127733963e+00,2.528200445115006190e+00,2.088247504029269397e+00,2.174384699742329730e+00,-4.977857018658501387e-01,2.520822776792603914e-01,7.467221969716180130e-01,7.467520714476137966e-01,2.294445211168129328e-01,1.420997980381714654e-01,3.626623406127224003e-01,-3.156531498866125274e-01,5.116083302926965892e-01,1.589489074313476635e+00,2.050971915326430306e+00,1.748912838967416228e+00,3.568131653449516105e-02,6.458255649451531966e-01,5.503764217968920569e-01,3.058148728458756072e-01,8.018330051350671672e-01,-8.526440863504075596e-01,0.000000000000000000e+00
2.024653200217287008e+00,-8.590014239527283824e-01,1.381429558514201572e+00,-1.094971850600870433e-01,7.073640607610387487e-01,7.298418180929328036e-01,-2.528733486245976492e-01,1.319735676298165128e+00,1.002057061761796986e+00,-1.435623493194781997e-01,8.914807970507521162e-01,9.680668171872321981e-01,-4.162888574254554053e-01,4.918834959362122783e-01,6.139791997391494949e-01,6.553539268307427834e-01,5.236638754601666612e+00,4.145595364984933084e+00,1.652761414203768764e+00,5.232299696410773748e-01,5.566633542291843373e-02,8.119336859337923373e-01,1.187043437091539033e+00,2.428577028471943511e-01,1.383735770958870903e+00,-5.311462145011314195e-02,1.147489751295580618e-01,1.121577214024232827e+00,5.729151206667046914e-01,2.033667425064084266e+00,1.914336732782720762e+00,1.224219426627931595e+00,8.309134132327874456e-01,4.962003188851387137e-01,1.323308341169985303e+00,1.103713988747958563e+00,7.253457128861396930e-01,7.701613484054535830e-01,9.723152218505048960e-02,1.869638356952349145e+00,2.706666331516825452e-01,8.597922410598336507e-01,2.621957846159049588e+00,1.647113724558372905e+00,4.913762317399934521e-01,1.312556896417804264e+00,6.640476577418414905e-01,9.047008189724883298e-01,-2.447010818339800942e-01,-1.413547650511517983e-02,0.000000000000000000e+00
1.517394624027913030e+00,-2.117342696810098901e-01,1.592319878588086546e+00,-1.298177386547603174e-01,-1.084452442321511834e-01,5.872492126404077473e-01,-4.194490038545128918e-02,7.392704053297693978e-01,1.483097295841793617e+00,3.930026230770403139e-01,1.836642672750638638e+00,1.843829811591736867e+00,9.857037938884858352e-01,8.886831091310947173e-01,-1.387309504424913964e-01,1.576577439467881092e+00,4.833744163709376984e+00,4.474943776515856619e+00,1.740184088745682311e+00,4.567904236141465679e-01,-6.086437121058803079e-01,2.656806267205054084e-01,5.425315380346757976e-01,2.701947708110502000e-01,8.050894229709633088e-01,6.619824253930517433e-02,4.336612231606733481e-01,1.667694540889837151e+00,6.259878500542764845e-01,2.363810528572189096e+00,1.505994477041360247e+00,1.288514641097215030e+00,1.466049893621489686e-01,6.457298628524836825e-01,1.814787167314383165e+00,-1.291281905776333616e-01,2.468945475051041172e-01,-1.069628253481811897e-01,7.872380458325527464e-01,8.446153739628320389e-01,8.254018418703980009e-01,2.890060073492604076e-01,2.004381503797984632e+00,1.330636379790060886e+00,4.527623897248443940e-01,1.567328699303065509e+00,1.181553057160900533e+00,1.404183135869881693e-01,-1.233463356219705043e-01,-4.983247792179340552e-01,0.000000000000000000e+00
1.263882273735636996e+00,5.673260629499908836e-01,9.752082988919320572e-01,-4.306855713920002549e-01,8.589212708116733541e-02,1.333688108262858218e+00,4.069868794708232929e-01,-7.499940393793358417e-02,6.318200809218810221e-01,2.111478292785011757e-01,9.464068457847158999e-01,-2.051154830844836852e-02,-1.858752768418093781e-01,-2.948802690087610756e-01,-1.059026537762392195e+00,7.357420896545956435e-01,4.821089519317638405e+00,3.480313505661849494e+00,1.797639047383460031e+00,5.335138720519894129e-01,-1.081321540426745775e+00,7.222104705205293351e-01,2.046528648159952724e+00,-8.035583175203430129e-01,1.665050408595768694e+00,4.875694554509893419e-01,1.530393542276930197e-01,6.954867819419585651e-01,9.462179913217079186e-01,2.069785099554508623e+00,1.317685978609902886e+00,1.504662431234987441e+00,-1.504906950818901468e+00,8.184128761950164588e-01,9.710723426159936222e-01,1.291501597650984712e-01,-5.924722171271682436e-01,-3.839238006921378288e-01,-5.288555026415314719e-02,6.134730170598465815e-01,6.624828196226869581e-01,1.804440931713671148e+00,1.927473001563377419e+00,6.317071874804418563e-01,-2.020068634519027739e-01,6.086971536720200415e-01,1.106498943138542579e+00,1.235374411763427438e-01,1.704793580384062590e+00,-9.351142721533101110e-01,0.000000000000000000e+00
1.276988147760083292e+00,-1.875368075599337103e-01,1.148754632144459276e+00,-3.562721177481731338e-02,2.256900483004375402e-01,1.088707245645177402e+00,9.874182414029655241e-01,8.333442629564365989e-01,6.920360934839184797e-01,-6.668668107247016641e-02,1.467663982938874234e+00,7.379888759236397089e-01,-2.022357358529068838e-01,9.062121986916460425e-02,1.487250942145645904e+00,6.760677244743283909e-01,4.728460151908860709e+00,4.185271457449429633e+00,1.833879039092379371e+00,1.061868635729912080e+00,-5.111251505932031813e-01,3.150829528254382450e-01,1.500906972769560088e+00,1.312004390487397032e+00,4.534896357216999796e-01,4.012759989356367574e-01,8.978204182399455169e-01,8.641667481377334203e-01,9.885718697735230709e-01,2.623482439288233437e+00,1.629980971158324854e+00,1.751397132989491512e+00,3.341601065517408875e-01,1.177381157158363112e-01,2.740986552408526400e-01,7.053878094655019471e-02,-2.204773513660932549e-01,1.928561311608006368e-01,7.090485258633649757e-01,5.992902952172010078e-01,3.779505951072960057e-01,7.454786341043742048e-01,2.980331818443363368e+00,1.051537103840489262e+00,-3.063299962797612630e-01,5.608204104754136443e-01,1.124378228974457494e+00,-7.839813672322781812e-02,7.563146017819537548e-01,4.219891233386948715e-01,0.000000000000000000e+00
1.410236263207068408e+00,8.448803781224740739e-01,1.551683609178224454e+00,3.633973002941065511e-01,3.299178082553798630e-01,7.707284280956791522e-02,7.561767733189999063e-01,5.515552602230594514e-01,1.287513237924844400e+00,1.507224413702804577e-01,1.371479902440585708e+00,9.403892980140292623e-01,8.909394477002300361e-01,2.764262939551120901e-01,8.871033940320258715e-01,8.948290478604401521e-01,5.273330786972477924e+00,5.028732662409853837e+00,2.607620274176798425e+00,2.573809001344191660e-01,-1.594901386668088117e+00,-4.547629165945649699e-01,1.239990034551349041e+00,6.505096346582497358e-01,1.085044890362776071e+00,1.556340537073492847e-01,9.808016039743047143e-01,1.070633513116855395e+00,1.490074697381319702e+00,3.399471272554237089e+00,1.868775996700416497e+00,1.280030809441582429e+00,6.739415351108336560e-01,6.202333807054500880e-01,1.934929296345305083e+00,4.416121404788165838e-01,2.051362559648658435e-01,4.990871949578804534e-01,-6.404347818718167940e-01,1.177479739624342603e+00,5.913510143281310860e-01,1.027424803362686934e+00,1.422654721261170430e+00,5.444628302838003808e-01,1.132814094581909847e-01,6.822147415630691603e-01,4.829269613604743050e-01,-9.982347818043635357e-01,1.366623211436529317e+00,-6.749923944826724531e-01,0.000000000000000000e+00
1.126541878755634052e+00,3.611007068263691333e-02,7.187295990727083916e-01,5.934282051092998334e-01,9.987420496167108697e-01,2.259292979886308728e-01,7.020863171712217188e-01,1.124433672627230152e+00,8.646377884854108409e-01,-3.725323579110239036e-01,1.567692137230907834e+00,1.264723705433777656e+00,-1.696770295019580099e-01,3.772177625651287336e-01,-3.228651704478869844e-01,1.375614257255886042e+00,3.876174425020579406e+00,2.633758649358284298e+00,1.423025104590095458e+00,3.034011967717513691e-01,-6.657408077547426473e-01,8.114387710824556843e-02,2.055258929160990178e+00,6.340690403320370372e-01,2.240074499271722530e-01,1.331505877448977415e-01,3.716803866612622409e-01,5.902017311312908188e-01,1.428486555744578279e+00,2.103612665594138509e+00,1.026829125342491711e+00,1.236206886780079506e+00,-2.923622911948210445e-01,6.378241485801198207e-01,1.624576272190705772e+00,2.134449438050112224e-01,8.817065182257699529e-02,8.922079902214575808e-01,3.723404911460976296e-01,5.672916108829396675e-01,7.660733058366675508e-03,1.261731648085408830e+00,2.822039584887259700e+00,1.627457401984637286e+00,1.618998666315027979e-01,4.629974406585124491e-01,7.540647797625749105e-01,-6.705209761896546716e-02,4.716566101902896491e-01,1.572600304744821154e-01,0.000000000000000000e+00
1.681502481394671067e+00,4.542954928302019302e-01,4.216638888508118521e-01,8.231746551188769967e-01,4.409971738932249585e-01,5.644828247344315653e-01,8.984322246966880421e-03,1.106625401036998468e+00,1.374600649292679444e+00,6.223638845000704078e-01,-3.124506163590567986e-02,1.000872017536443837e+00,-7.603254537634213106e-01,1.264739560060761936e-01,5.329455373823138720e-01,1.352186060101841836e+00,4.614310461493866811e+00,4.744369211553441268e+00,1.772395421217119793e+00,-9.033559195216203652e-02,-7.873162832072887474e-01,1.077562950424687971e+00,1.746161361574353643e+00,8.431334328672369649e-01,9.490666782797441137e-01,1.137187315221302786e+00,2.123212863522465910e-01,6.388320546850921877e-01,6.164013546538902322e-01,2.489081619576955617e+00,1.469886982325042890e+00,1.918515881509865295e+00,-2.950411525949283020e-01,-2.736665283107916347e-01,1.373671973679932545e+00,5.070550978553666210e-01,2.758328526168535855e-01,-3.626348422492371437e-01,1.238121170737749965e+00,-7.819797921481319580e-02,3.561521064581880114e-01,6.913129021086253934e-01,1.820719932022674126e+00,5.915096732635289900e-01,8.027570212763505131e-01,4.540144695846293210e-02,9.735272177164300267e-01,4.032417499769149760e-01,2.624514059976373326e-01,-5.676410232253453758e-01,0.000000000000000000e+00
