classLast,20,10,comma
1.249544016643820560e-01,1.574351033577241266e+00,-7.041186185840653255e-02,2.864878325559422345e-01,-3.049091072156049909e-01,6.479468936004906254e-01,2.152917699314644828e+00,2.086673424501596319e+00,1.418966407804198582e-01,5.046586984460541547e-01,-6.662482774111246897e-01,7.855625117358439047e-01,-7.327711251812724091e-02,8.368075134786523428e-02,-1.335537538187949513e+00,1.356675992999634595e+00,6.316607638988157580e-01,-1.332850534637458062e-01,-2.019235177390950930e+00,-6.775899989017442060e-01,0.000000000000000000e+00
-2.737118207168089401e-01,1.838017706998102296e+00,-6.017450253668221727e-01,4.110816094085040229e-02,5.482627635053974879e-01,4.053795778403362915e-01,2.533605095992055301e+00,1.749437201244144369e+00,-3.977782229229176458e-02,1.608018451354855438e+00,-5.911920841041855557e-01,7.221468703658667776e-01,1.318697823232588329e+00,7.804257806803890363e-01,-1.485679512172215722e+00,2.119331392809729930e+00,1.496160728026985631e-01,3.344896009777645896e-01,-8.766671900148936825e-02,-8.711765314594445142e-01,0.000000000000000000e+00
-4.298959628265200394e-01,1.993247256947573876e+00,3.117693458759789316e-01,-2.552924858423402110e-01,1.486431737307847556e-01,4.478774977420252323e-02,2.216934159390743897e+00,1.531927715744924701e+00,6.713592352244588390e-01,1.504696178039975685e+00,-3.095758860137726165e-01,1.466060003604416906e+00,-1.306092587677539552e+00,2.965683562152641728e-01,-2.989625206036657934e-01,1.379737100304843533e+00,8.456893073012734519e-01,1.678435732901479294e-01,-2.018296689567829372e+00,5.571050408844335777e-02,0.000000000000000000e+00
-3.180308773806306832e-01,2.545244436026900203e+00,1.726786912698937138e-01,-4.107929116158011151e-01,1.274749342767139138e-01,2.402051268756613123e-01,3.002661644481948500e+00,1.680390017694392668e+00,2.524279793237795833e-01,1.821234113899858009e+00,-1.279666347977096219e+00,5.160222341899813880e-01,4.092498672149329220e-02,7.583636703502005805e-02,-1.693516858441314721e+00,1.794734604536368128e+00,1.872456601951548727e-01,-4.802821233592496908e-01,-1.722527508830342446e+00,-3.095044134955562409e-01,0.000000000000000000e+00
7.641994973755007747e-02,2.004061494579907787e+00,-2.157329634628081250e-01,-1.359207455469254588e+00,2.218498047198170509e-01,8.834811692705001329e-01,1.298833218454565008e+00,2.791755244634402722e+00,5.509235321140021346e-01,1.073006532666224810e+00,-9.525324083171859968e-02,1.620657108955308789e+00,-7.089949599264583346e-02,-3.057996000708432804e-01,-1.817675609543955018e-01,2.290297870910111833e+00,5.558469228281687213e-02,2.108343092374196370e-01,-5.470465242399240591e-01,3.117953885494713084e-01,0.000000000000000000e+00
-2.074769577988811176e-01,2.147245970775158774e+00,9.467288166110705838e-02,-4.471551602519824309e-01,-4.873822032679376859e-01,5.046520492862834883e-01,3.088489208371949069e+00,1.464311366859575303e+00,-7.965812426734764085e-02,4.736553333305356106e-01,-4.439779591981954932e-01,8.225838983216882117e-01,2.869513184103726910e-01,1.232870703334586704e+00,-4.802890931680864339e-01,1.240013663174250436e+00,2.780904933735569573e-01,6.088456331141185451e-01,-4.310877393336433050e-01,-8.252354585471217696e-01,0.000000000000000000e+00
-4.592566632034674190e-01,2.339690426492794906e+00,8.165909675012995583e-01,-1.153283505771837580e+00,-9.466443285324961376e-01,-1.337752615103782183e-01,2.377870843871022988e+00,1.585782478832212572e+00,1.419612025508238395e-01,3.681471600514134579e-01,-3.769354111725038425e-01,2.572958060175933315e-01,6.252494995922031062e-02,-9.289671115446277438e-01,-1.699864627238177661e+00,2.158179021715910917e+00,2.716820615179957321e-01,1.480870214666028528e-01,-1.711703132611455125e+00,4.302684780148067212e-01,0.000000000000000000e+00
4.239611328411854729e-01,1.878016327811298680e+00,1.072515552384636917e-01,-8.108768867570966821e-01,-6.322563876304182484e-01,1.350521716970900732e+00,2.185227241637328621e+00,6.211624693966273369e-01,1.292484712239642786e+00,7.668625955333050470e-01,-9.068697687451970912e-01,9.530707952150085926e-01,2.976174482545336231e-01,1.350381335051157095e+00,-1.788056630242295331e+00,1.685363106682030487e+00,6.127685728634407747e-01,-4.752441238099585075e-01,-1.010657219177553134e+00,2.810552058286701627e-01,0.000000000000000000e+00
-8.091045000521999986e-02,1.945894039298019962e+00,-1.838707386082998330e-01,-5.863357712914730735e-01,-2.838710415719541413e-01,6.740377271722688413e-01,2.080664841901487261e+00,1.894877391622967533e+00,3.197269720279730110e-01,9.437765463896219398e-02,3.426467056035431558e-02,1.162973393721107751e+00,1.786602922650164238e-01,4.459642025823172262e-01,-7.320034119928801042e-01,1.035892460902036571e+00,3.166411950205120229e-01,-1.433010500044697433e-01,-1.871034123352490752e+00,-4.084990347815293799e-01,0.000000000000000000e+00
1.985092247473693450e-01,1.287034413550134371e+00,-7.077521930618768664e-02,2.596719388079239410e-01,6.850569147642558976e-01,2.278667931671486180e+00,2.041893575680689743e+00,2.962837545914906556e+00,4.003725709306049096e-01,1.526750533836579216e+00,-1.166229061035314762e+00,5.441749809619782496e-01,-7.842849798429851749e-02,1.424951779438824229e+00,-1.230304856302874228e+00,2.106084358357315445e+00,2.574046727139878143e-01,4.700541262759376782e-01,-8.361032043804695890e-01,1.370101828147079204e-01,0.000000000000000000e+00
2.431150641409770413e-02,2.346325000032244645e+00,-9.559010046388439763e-01,4.175527549907777081e-01,8.071812334155829827e-02,3.515088538197652657e-01,1.795812084933842367e+00,1.619852507765009886e+00,1.075082620782975784e+00,6.363846187611004179e-01,5.120812958635262424e-01,5.390614301114341478e-01,8.082556179879987757e-02,5.221783239673225552e-01,-1.393493268350062264e+00,1.422093947627872002e+00,5.485897149958526287e-01,2.227011678339623213e-01,-1.253325719472039079e+00,-3.411187366564966128e-02,0.000000000000000000e+00
-6.867652816576942376e-01,2.012968163092552221e+00,5.713301127354207809e-01,-1.023368085749605694e+00,1.116694575440539960e+00,1.427321638686669392e-01,2.833148118083001155e+00,2.014189477000463135e+00,-1.726051843606014602e-01,8.811891432370586585e-01,-9.744690133200708537e-01,1.295889106329409124e+00,1.574596264783337529e-01,1.022452679495725825e+00,-3.394875879406045183e-01,1.860222539833033428e+00,4.182704403671602122e-01,-3.589384630973847523e-01,-7.155505128498371725e-01,-2.124703042552480714e-01,0.000000000000000000e+00
2.059414505469787104e-01,2.659898655188146055e+00,-2.262644521302112910e-01,-7.727639288334737788e-01,-1.962410795813926967e-01,1.192464750286129860e+00,1.335621960468969860e+00,3.019009512918447768e+00,4.797756505479022771e-01,4.226211864578043320e-01,-8.798049520196868922e-01,5.069426362351685533e-01,1.237343223833885952e+00,3.974661364273473496e-01,-1.466457831003824985e+00,1.761804739446799051e+00,1.360815138532333046e-01,-6.211113584537997223e-01,-1.166347815752760919e+00,2.979467193583036355e-01,0.000000000000000000e+00
1.897179545451536109e-01,2.296030951313734025e+00,8.641214746103876854e-01,-1.757606867587439281e-01,1.545637585968433481e-01,8.742355963953305498e-01,2.008721969914057492e+00,1.776771361658162185e+00,1.645832245456570198e-01,9.196486757143207402e-01,-3.300491924880576411e-01,7.346704929579238597e-01,5.441587779888684695e-01,1.123671840581955239e+00,-9.789880468088140164e-01,1.322073526594521597e+00,1.841407769415494000e-01,-4.935576037463007548e-01,-1.088477503309442040e+00,-2.865439066324318995e-01,0.000000000000000000e+00
5.950055230026132791e-02,1.973879120579951740e+00,2.657541243678466225e-01,-1.989561593693266184e-01,-6.321620239520681084e-03,9.066811596431056941e-02,2.576440599147339583e+00,1.206081186551390072e+00,3.750934290069914412e-01,1.929406314627441388e+00,-1.316208716977094850e+00,3.497487352233858426e-01,1.575310797618431902e-01,1.017834281400284979e+00,-4.959971310310972159e-01,1.516301436548824100e+00,5.936952778073502079e-01,-5.942152753971609302e-02,-4.371262900474276458e-01,-7.874304987178520898e-02,0.000000000000000000e+00
-1.152782994277188056e-01,1.678808932549412214e+00,1.523726075519942769e-01,-7.981056210989878608e-01,6.411357787104273731e-01,6.766743144741187432e-01,1.906073558030250581e+00,1.604426762740112311e+00,-2.955496114953690689e-01,-7.392168467024839984e-03,-1.184485063393355686e-01,1.097992877877834506e+00,3.420084960629327098e-01,6.829041272953311204e-01,-6.835978248002868574e-01,1.661576788340715094e+00,1.581010967380949150e+00,-2.731601385731419196e-01,-9.439812755370802222e-01,9.491031828349533184e-02,0.000000000000000000e+00
5.080689372347398924e-01,2.154354323005674310e+00,2.206699243373113073e-01,-8.854242878676720219e-01,-1.819841315290636752e-01,1.071223666165504795e+00,2.291254651043401758e+00,1.133459927971359971e+00,3.164510676659512689e-02,1.055314751337808499e+00,-5.688579675048168749e-01,1.738955884038096977e+00,-1.845157922347486767e-01,1.129341695293694769e+00,1.403599740920780103e-02,1.550364677536358426e+00,2.961345976292812932e-01,1.611172397055163907e-01,-1.199766900224912280e+00,-1.338127722355073157e+00,0.000000000000000000e+00
