classLast,10,20,comma
1.248639739332864984e+00,9.536682956626650887e-01,1.272145450952908208e+00,-1.478096580510909863e+00,-1.588857792575665062e+00,2.229484735219042224e-01,1.926224583040295979e+00,1.367959865170879308e+00,-5.459308197048076128e-01,4.550068459571516843e-01,0.000000000000000000e+00
1.872608642912699572e+00,-8.660595294564221724e-02,1.694700993352361129e+00,-1.524510650091833508e+00,-9.113743918128994759e-01,3.215070664847101134e-01,1.127991845056338205e+00,1.010135921374914814e+00,2.550755690701854705e-01,8.575868873111005541e-01,0.000000000000000000e+00
1.763346174639787378e+00,1.228935802418753553e+00,2.076305599757141351e+00,-1.340747658786875185e+00,-8.122188305966091537e-01,-5.941976865542442088e-02,5.317899225943381047e-01,1.267264762406974388e+00,-6.796174572784342560e-01,1.020080473696449941e+00,0.000000000000000000e+00
1.925533286159200053e+00,1.303175277987282499e+00,2.139753290516190454e+00,-1.195158978255814741e+00,-1.250000083227599701e+00,1.358114173785915035e+00,-1.241554014215873192e-02,1.015612811390624426e+00,-1.007531712138390656e+00,-2.522762774415712173e-01,0.000000000000000000e+00
2.279552077529761078e+00,1.421759262034381965e+00,8.974720513768790209e-01,-1.945593414878808769e+00,-6.835304674637801003e-01,8.741431500684185840e-01,1.391211997048021232e+00,7.498461694628248964e-01,-3.704871501840869552e-01,3.514843198570331007e-01,0.000000000000000000e+00
1.487417960414109119e+00,1.304740010152320995e-01,6.870151883497619405e-01,-2.325982472326699746e+00,-1.625393632961750434e+00,8.690227552260078037e-01,1.377725488806696097e+00,2.836179165473007857e-01,4.643830699200954815e-01,7.901234218486461458e-01,0.000000000000000000e+00
1.383061706862417806e+00,1.201074588890040928e+00,1.888490577688484384e+00,-1.214870398891054304e+00,-4.355555959762628104e-01,8.936909768376399832e-02,8.722859182952087398e-01,1.213883745448965712e+00,2.427056840684221062e-01,5.908944769501774941e-01,0.000000000000000000e+00
1.310440176210440510e+00,1.347486035896961809e+00,2.014989080404340882e+00,-1.488710924424364590e+00,-8.959939371738465663e-01,3.048929376250246182e-01,3.500066361332804799e-01,5.081532391335417120e-01,-7.781232797541330903e-01,5.817331410792643265e-01,0.000000000000000000e+00
1.891232786852897529e+00,5.103532606431664398e-01,9.802004669195302222e-01,-1.324636538082929915e+00,-1.214002032806412057e+00,1.183883269562576945e+00,1.373635224727188131e+00,5.010821346497447148e-01,4.880760986999869988e-02,1.844946587928117498e+00,0.000000000000000000e+00
1.090879612280847510e+00,1.029395510645246370e+00,1.236372977871365464e+00,-1.821301891811894391e+00,-1.256869610375778379e+00,-4.724288224421437921e-01,1.125122131754716426e+00,8.345800053033044508e-01,-7.895852806312167460e-02,3.145614413664390985e-01,0.000000000000000000e+00
