classLast,10,10,comma
7.271659876820022461e-01,9.145903528742690969e-02,1.212637825162163230e+00,6.490005614052891669e-01,-4.023044871384089949e-01,4.566069107989542131e-01,1.115872247852348398e+00,1.262651433553023894e+00,6.319824283643314944e-01,3.074856318765285534e-01,0.000000000000000000e+00
3.476709684849922932e-01,3.956460216717028189e-01,1.709871092837698114e+00,7.607902104906667518e-01,-1.129345703277830903e+00,5.890421728266879153e-01,3.557568095448667700e-01,4.626309310321573554e-01,-4.501684681323179227e-01,8.710286403985332271e-01,0.000000000000000000e+00
-1.754040583155569433e-01,4.152270345450027600e-01,2.036017960745944322e+00,6.908922672544932642e-01,-8.532271980235444087e-01,9.785001491364009318e-02,7.914312071653915037e-01,9.553718591971644969e-01,1.579603167688498622e-01,6.407649794960070810e-01,0.000000000000000000e+00
1.462687745549286156e+00,1.050323440224431581e-01,1.228888642371459561e+00,4.181326091247258292e-01,-5.403997470113340862e-01,7.811029276088606865e-01,3.154130108431166257e-01,7.994808354071721856e-01,-4.556645720961525758e-01,5.575684740578790155e-01,0.000000000000000000e+00
5.192865489915541310e-01,8.672810709753925318e-01,1.709536670908235356e+00,9.683255251009788012e-01,-3.799910451518520027e-01,9.385137518406092560e-01,5.282353456726553986e-01,8.878298351999659443e-01,-4.184805261417363087e-01,8.777106330913115873e-01,0.000000000000000000e+00
6.236307227954611676e-01,5.257021181875671800e-01,1.849082628005883633e+00,5.710208662335970464e-01,-1.128127811573912676e-01,1.268099864878068139e+00,1.257514172020567145e+00,7.935353222236571913e-01,-4.793662164621739774e-01,1.047852473250396321e-01,0.000000000000000000e+00
1.432707834941144398e+00,7.098453454033299970e-01,2.969508923678128909e+00,7.898131772613917745e-01,2.825586037135566775e-01,8.745466584163055224e-01,1.715954310622236800e+00,9.877304274746060431e-01,2.186410375800445505e-01,4.486705364441717636e-02,0.000000000000000000e+00
1.211907590257025991e+00,-1.122578753189141243e-01,2.227247075902426765e+00,2.120995513686240841e+00,8.032978037764065826e-02,1.684866061268601278e+00,-3.915545948095920936e-01,7.340387242635669773e-01,-4.140003918669094007e-01,9.071971667938858452e-01,0.000000000000000000e+00
1.045182601952920232e+00,-4.044638594459991632e-01,1.040911714041243386e+00,9.420826341117627400e-01,-7.262163707417532699e-01,8.584664376200169533e-01,-2.036424457066570159e-01,9.493248037465680245e-01,-1.057935750674356967e-01,1.882890571908912847e-02,0.000000000000000000e+00
1.616071051111523271e+00,2.408878777517040048e-01,2.502925614815919797e+00,-9.671771568821039278e-01,-1.294060551853123187e+00,7.652304771925069193e-01,-1.967654593834744503e-01,2.866500469074151902e-01,-4.766320047724164066e-01,7.826649166988466355e-01,0.000000000000000000e+00
1.327940691382518246e+00,-1.198327086073628922e-01,1.577720021710021570e+00,1.708016828210326521e+00,2.591466561031521287e-01,1.662444268042665652e+00,4.344853013375163941e-01,9.788689045106664377e-01,-3.228944766058204352e-01,-2.811250487762798067e-01,0.000000000000000000e+00
7.313118623284489139e-01,1.112422351313057334e+00,2.019130735375072483e+00,8.598960620206950178e-01,-1.278725286853133192e-01,-2.229843265335927915e-01,1.485130304158322367e+00,9.872928530238420652e-01,-1.412094680578067418e+00,-2.308787428094402627e-01,0.000000000000000000e+00
1.095187612582628089e+00,-1.892763458141785704e-01,1.775858658106079568e+00,1.372993288695097958e+00,1.728643279066315319e-01,1.771876905470015640e-02,3.941989576811594786e-01,1.506722858613220861e-01,-1.698604727259535319e-01,7.997543898759768011e-01,0.000000000000000000e+00
1.075003983359203108e+00,-2.345067672381462853e-01,1.661923180494976116e+00,1.671983842598460335e+00,4.485533064784184010e-01,4.406429677339670503e-01,5.289057577532183529e-01,7.620376806352198162e-01,-6.322020208595833246e-01,9.705724642086549503e-02,0.000000000000000000e+00
8.072171556314059471e-01,-2.670201337893462479e-01,1.514987362553570360e+00,9.849864989643667412e-01,1.629137785514715997e-01,5.291490847601239000e-01,1.012732911164403005e+00,5.186810537531523213e-01,4.593272698464715420e-01,3.309189787268292937e-01,0.000000000000000000e+00
5.127697460844301558e-01,6.216599474750272858e-01,2.539184288743039808e+00,7.501504983011375582e-01,-1.340694856842236327e+00,3.542004082106985363e-01,9.325563146379916013e-01,6.799449507476580390e-01,4.931160799682788864e-01,1.541623574283579989e+00,0.000000000000000000e+00
