classLast,10,40,comma
4.464153432999489746e-01,7.255423582484956668e-01,2.282933614833607683e-01,8.404886263510866762e-01,6.279023961955824129e-01,5.045223758489932875e-01,-3.608044372946968004e-01,8.298076463776642431e-01,3.218280231782641443e-02,1.091745473112625542e-01,0.000000000000000000e+00
-6.739641368758413353e-01,7.061896530853013498e-01,7.873434311056526358e-01,-2.263500416528133607e-01,6.448111584840587884e-02,1.621863118710538565e+00,-8.640978733061742689e-01,1.031831816751786812e+00,5.494363455974595745e-01,2.039647224460176267e-01,0.000000000000000000e+00
2.694334598171051476e-01,-1.808378742178506915e-01,4.234009737213981217e-01,1.307045694947277514e+00,1.585465638426643231e+00,7.667166545598652627e-01,-3.913669329605208302e-01,6.516851955448537126e-01,6.546278282452163699e-01,1.060762531366160832e+00,0.000000000000000000e+00
8.048292422312225414e-01,1.147794725819312467e-01,-7.229262693417137786e-02,-5.691717124272783757e-01,1.212762967358586463e+00,1.176864438147957159e+00,-4.785330454129945732e-01,1.267744935767552761e+00,-2.449572208159136455e-01,9.651472767638645811e-01,0.000000000000000000e+00
5.321912860434232506e-01,5.795602692349076657e-01,-3.148205216049287936e-01,1.407982418828022109e+00,7.599700563773865714e-01,5.058163348482753729e-01,2.274800562947358051e-01,1.620132032856164361e+00,-2.212775854813316401e-01,-8.833231058641705102e-01,0.000000000000000000e+00
2.411419644479257385e-01,2.688621208919062533e-01,6.028638292787524833e-01,5.776710996023415312e-01,4.313481674066078631e-01,6.744319665541894659e-01,6.017650361337334441e-01,3.924341644656028638e-01,5.079711149131523884e-01,1.962939724964901378e-01,0.000000000000000000e+00
-1.342812435914252145e+00,1.879387526312374934e-01,5.600530923600657296e-01,1.159795677289411575e+00,7.449546572119070120e-01,-8.910679270567335442e-01,1.895747454976792756e-01,8.944426201692521339e-01,1.001508356709273517e+00,8.218431041362179723e-01,1.000000000000000000e+00
8.084419089672401082e-02,1.705671089102449578e-01,6.767924117562870157e-01,1.152187976667878200e+00,1.169941163561165620e+00,1.701098491781387334e-01,-9.556968683134625664e-02,1.393877034882952115e+00,1.226969310740647190e+00,9.003787266353997509e-01,1.000000000000000000e+00
-1.934236397047556788e-01,-2.843279622519402916e-01,-2.693605212155252282e-01,6.151254608836635995e-01,1.130821212455823011e+00,9.473958637703822072e-02,-3.097150462173900998e-01,4.105230715231013017e-01,1.286494428101284448e+00,1.163430762364700666e+00,1.000000000000000000e+00
-1.193255895548537282e+00,-8.881230186382671477e-02,6.468496545996580416e-01,1.595635436343108005e+00,1.443942487932639906e+00,-1.909953670005865856e-01,-5.825179534707842777e-01,1.077620592659542798e+00,7.779282099168017828e-01,1.458523179894337440e+00,1.000000000000000000e+00
-9.376523647447021492e-02,8.630949983275759685e-01,-2.764198054636600177e-01,1.023492964523548210e+00,9.700506113085937132e-01,3.002119327665021542e-01,6.302181439506649996e-01,1.547964963100564750e+00,1.213371031863521132e+00,5.974215145747596711e-01,1.000000000000000000e+00
-8.219185997250474385e-01,-3.154963536265185109e-01,6.278558466761210433e-01,4.203631997669955433e-01,1.230432337739276738e+00,-2.438048238561726921e-02,6.081390673513653589e-03,1.221574224296393396e+00,6.331756195847351165e-01,7.024590167144665331e-01,1.000000000000000000e+00
-1.254997106986162514e+00,3.952758219608905610e-01,3.644499326592726129e-01,5.409092887903625968e-01,1.512065661105410408e+00,-2.152052656059176006e-01,-3.111276210084167326e-01,5.304506392447622121e-01,5.909263391688601708e-01,7.705920663589683750e-01,1.000000000000000000e+00
-2.922320777779149892e-01,-9.464826619897270810e-02,4.296591170556106065e-01,7.112892061582811731e-01,9.555990998977873518e-01,9.994914719783168366e-02,-2.010047396783279927e-01,1.175306373537822857e+00,1.001108461301392305e+00,4.749882040588738752e-01,1.000000000000000000e+00
-3.278285227172151872e-01,2.779445370636791646e-01,-4.803765164889971517e-01,9.749874430924757585e-01,2.588677453035626019e-02,-3.261431001895711002e-01,-3.466008293120829142e-01,5.933278154469838750e-01,3.466817105828629009e-01,4.398570724278194621e-01,1.000000000000000000e+00
-5.091320302514528162e-01,-7.516595118977266177e-01,-1.050107858380992243e-01,8.567389819346408197e-01,6.200626496552736899e-01,7.699247264245309141e-01,-4.984034037923534832e-01,2.333636740405556242e+00,1.315573327566506023e+00,1.295375515095132934e+00,1.000000000000000000e+00
-1.868546319662818256e-01,1.778842349823485380e-01,-6.012541821154849808e-01,1.252200625483848029e+00,3.413538482770928084e-01,1.106452113364980866e-01,9.277582850566838679e-02,1.143078482956141118e+00,9.704771823369306993e-01,6.842092380827810016e-01,1.000000000000000000e+00
-4.276104504996650624e-01,-2.439708657973741479e-01,4.680621198277172823e-01,1.253895131125594142e+00,4.061999441258193899e-01,2.892310480022752261e-01,1.066227603923064066e-01,9.097741958673626339e-01,1.234882108800550604e+00,9.531952058541549588e-01,1.000000000000000000e+00
-2.593540124806373859e-01,4.912294157391634553e-01,-5.577893881778847596e-02,1.391346687587856401e+00,6.950378334353580767e-01,6.873706213956964906e-02,-2.274684966004517639e-01,1.745584490965081947e+00,1.170510855852473941e+00,1.012231791631173827e+00,1.000000000000000000e+00
1.455970625382334571e-01,-4.642341194060056742e-02,2.008870945140346642e-01,8.836256221186437054e-01,8.223997964107426784e-01,2.531575835426780885e-01,-2.301810994090128792e-01,1.256011171859572562e+00,7.766670626940344047e-01,1.072189642319514302e+00,1.000000000000000000e+00
-1.095742125671248735e+00,2.092612698285846451e-01,1.162059309802352391e+00,9.648684925471423535e-01,1.110779821795545796e+00,-7.370589577772507228e-01,-1.520640375761746210e-01,1.488392738363156775e+00,1.188967407408757504e+00,6.842306450444312071e-01,1.000000000000000000e+00
-1.067232987757316565e+00,5.212658028346746075e-01,2.711632470583948962e-01,1.160403683625615967e+00,1.331982360169961410e+00,-2.279676021460886604e-01,4.824798462947505473e-01,8.930856392359205476e-01,5.369861957899512150e-01,1.059222854243904388e+00,1.000000000000000000e+00
-4.793917295431201486e-01,-1.444537051131376260e-01,3.176232143623784060e-02,1.256590871952059096e+00,7.504828977078182861e-01,3.151796824296425326e-02,-4.864966859634703988e-01,1.378231888092840363e+00,7.309486661364371640e-01,1.331828377376132577e+00,1.000000000000000000e+00
2.173459835502034032e-01,-2.268426685615750893e-01,7.212082841184012105e-01,1.309174872852097993e+00,8.424303203821539299e-01,-5.754038867557391690e-01,3.790476783170422248e-01,-7.504428060424572777e-02,1.231637160013821397e+00,1.959481001194023353e+00,1.000000000000000000e+00
-9.544559447217297876e-01,-4.104186745937513092e-02,-6.907862365557506656e-01,5.137941244435033639e-01,3.762781605900026305e-01,6.978064213882350098e-01,-1.297000698221403014e-01,5.671640403518899420e-01,2.073262814129692710e-01,3.823897555657260749e-01,1.000000000000000000e+00
-8.659747298100117785e-01,7.254430769126927192e-01,7.490581531052287190e-01,8.659708910163863571e-01,1.345549494627948262e+00,-6.915973487965797473e-01,-1.157519663827344669e-01,9.303637619621815125e-01,9.276013353166345787e-01,3.673724929564361474e-01,1.000000000000000000e+00
-2.165577255508658316e-01,2.411410798539625755e-01,3.019913342748774543e-01,4.208541019021533325e-01,1.010083401541356007e+00,-2.970769305977731534e-02,-2.529256844783951963e-01,7.817247196653400731e-01,7.538026899265886094e-01,1.009739091414003642e+00,1.000000000000000000e+00
-8.421479172333070640e-01,2.901863298338774877e-02,2.061818520184607179e-02,1.647779149356469963e+00,1.145764024187745589e+00,-1.435221580888939585e-01,-3.904748224291225700e-01,2.032725684011008616e-01,1.048914965797698384e+00,9.724102627603889992e-01,1.000000000000000000e+00
-7.623734427812578485e-01,1.726563253136018106e-02,-6.415895068623400643e-02,8.702302535049493137e-01,8.255047813825281411e-01,1.424207986872852716e-01,-8.673065216238312614e-03,1.894651730209454987e+00,9.906421010994410636e-01,9.252666381984666621e-01,1.000000000000000000e+00
-8.757050364623579775e-01,-6.624345361336019256e-01,-3.617205901010862590e-01,1.030802148993048339e+00,7.023104942525508765e-01,-3.505766434859627356e-01,2.592437192053079764e-01,1.615020055900537432e+00,7.513727591587504584e-01,1.563087015618744413e+00,1.000000000000000000e+00
-1.010767297919854091e+00,1.124074596003085541e-01,-5.829720677646508253e-01,1.025924248603074851e+00,7.795973445584395423e-01,-3.211997342493629337e-01,7.208321122695690031e-01,1.280373978165752602e+00,6.622431077502746177e-01,5.011775160433732390e-01,1.000000000000000000e+00
