classLast,16,4,space
-8.48637 -0.156067 20.3002 12.4624 17.9892 -8.5381 3.47626 -21.9485 -11.1483 -7.39824 -5.91598 -2.12504 8.2446 -4.72153 -15.7042 2.45261 0
-4.73748 4.82269 3.2685 2.40617 8.80394 -4.64652 0.559588 -10.363 -4.75332 1.65785 -8.56052 -6.77279 2.35898 5.47049 -12.4426 7.00209 0
-8.30299 2.53232 9.18715 12.0954 4.69049 -10.2373 4.25942 -9.4391 -7.35449 -0.852866 -8.97134 -8.17854 7.55498 -8.91037 2.81865 -8.10595 0
-9.26567 -2.5123 -1.55213 9.52616 3.72895 -9.35408 -4.79837 -14.7828 -7.93232 9.89435 -11.0933 -11.7697 6.10096 -2.15276 -13.0161 -2.64607 0
-5.17302 0.439493 8.21377 3.66364 0.99599 -8.40672 8.90411 -1.35338 -5.81746 -8.33764 -9.81617 -6.16341 8.22279 2.27725 -0.619795 1.76715 0
-7.45505 -0.0251848 9.03022 16.1225 17.0009 -2.31047 3.98517 -3.9777 -8.10558 4.73309 -10.3935 -11.713 7.71326 -6.79295 -1.09673 22.1046 0
-2.49196 -0.189078 7.38589 3.79962 10.7318 -8.64785 8.61879 -6.64629 -4.36881 9.14884 -8.28434 -3.92436 6.64637 7.94723 -3.66714 8.64763 0
-7.94532 1.15704 6.94195 1.69894 10.9989 -8.54817 5.00673 -6.87546 -9.6725 1.6251 -5.35662 -5.1165 10.1106 -7.20592 -9.28298 9.14737 0
-3.05687 -4.30285 -5.91913 6.08236 9.24736 -9.77248 4.76835 -18.8254 -8.80303 4.3037 -9.52799 -4.64974 6.86168 -10.9816 -5.74564 4.04364 0
-3.98089 2.48447 11.5358 7.93178 21.3475 -6.80126 -0.207261 -10.9543 -8.64401 -0.380223 -8.77339 -12.7336 7.8596 -1.22944 -4.52134 11.4927 0
-4.58183 -0.952357 0.0684518 13.9601 12.6102 -6.30472 3.36751 -4.18951 -5.07894 -3.6635 -10.0836 -8.20237 6.32667 3.57001 -3.89909 -4.29684 0
-10.4915 -3.50837 6.2693 11.3027 11.9397 -9.47587 7.07298 3.29529 -4.61273 -3.54325 -6.99856 -8.26288 8.35472 -5.87273 -15.2912 7.02569 0
-4.39533 -3.97163 17.4658 11.1126 1.02096 -7.84515 9.88555 -6.60234 -13.282 -5.02099 -7.42509 -6.64963 13.3629 -7.91017 -8.9309 1.67031 0
-6.21009 -2.75088 15.188 7.64246 14.2393 -4.45453 4.77559 -8.76553 -5.99869 2.91617 -9.09725 -6.68651 11.9298 -2.05994 -5.69444 9.56303 0
-7.47666 -0.817424 17.8375 -3.30472 16.4661 -0.638912 10.3692 3.17943 -3.6298 -0.956063 -10.5807 -5.54933 7.09764 0.154137 -5.82062 -8.99732 0
-9.28797 1.84406 -2.43385 4.65106 9.71409 -9.64184 6.23737 -5.25839 -1.70834 -1.62962 -7.62922 -7.79427 6.58986 -6.82569 -2.24606 9.34496 0
-8.77679 -0.207921 1.09375 12.4708 26.3672 -6.25407 3.44228 -11.4427 -4.02945 -0.910276 -11.8668 -12.4404 11.8274 -0.031295 -7.89884 16.4496 0
-10.0267 4.90248 -3.37744 21.099 7.62437 -10.8453 5.70797 -18.6543 -7.95124 -7.55818 -11.1717 -4.68983 9.5337 -4.33868 -7.88114 6.54662 0
-9.35316 -1.16414 21.2568 -7.07808 4.60629 -8.61391 6.93274 -9.72359 -4.20761 -1.14298 -4.41753 -5.48401 5.15833 -2.25182 -3.05408 -7.88941 0
-5.71249 4.0919 1.29416 -2.38019 11.0284 -8.91485 0.687812 -8.58544 -9.13188 -7.10005 -10.6116 -10.9159 5.5046 -0.127456 -1.55454 2.00195 0
-9.46049 1.68161 15.9154 6.41377 -6.04235 -6.96973 6.18506 0.321195 -12.749 -0.878939 -8.12039 -5.80219 4.23548 0.703175 -7.16498 7.43636 0
-8.56276 3.30707 7.6058 -4.92191 -4.67877 -4.56798 13.7891 -7.61595 -4.88155 0.624582 -4.38427 -5.02516 7.92942 -11.9743 -9.23855 -23.1142 0
-3.72488 1.21999 4.83502 -2.0024 8.52192 -9.78402 7.92905 -1.08236 -11.3162 1.10101 -9.51699 -5.98453 2.02916 -3.32669 -5.87636 16.1393 0
-6.86415 1.26394 3.18485 -4.67536 11.5925 -7.43756 3.83903 -7.85506 -14.548 -8.29243 -13.5521 -3.01598 10.6799 -6.80445 -6.54717 15.2792 0
-4.6214 -1.63801 9.59129 5.84163 14.0007 -4.55762 4.43931 -1.58604 -1.92493 -4.79272 -6.61329 -8.26372 8.93707 -5.22226 -6.49097 13.278 0
-8.63998 -2.56454 12.0163 7.15246 16.9318 -5.86603 7.97218 -9.19208 -10.0609 2.99772 -14.2964 -9.79863 7.9362 0.0955024 -18.2834 -0.656955 0
-8.71173 1.19459 3.1712 -2.61562 -5.93045 -7.60584 10.5501 -3.89959 -6.89835 2.19882 -9.83722 -9.53493 0.540601 -3.38688 -3.33851 -11.849 0
-6.50175 3.61467 22.9593 -2.73933 6.66325 -5.83624 3.58126 -14.0958 -10.7102 -5.20468 -9.56366 -1.85617 10.2445 -1.26815 -10.9355 22.4517 0
-9.51269 3.37044 21.6422 4.81554 14.1648 -8.36358 7.59061 -5.88074 -5.91494 -17.4536 -8.47968 -6.82847 9.9706 -6.13693 -7.20095 19.0536 0
-7.60503 -1.23244 25.6303 1.38337 11.8076 -4.66133 7.58492 -3.29512 -9.02899 0.184286 -8.8039 -9.00976 3.51159 -8.23686 -10.8508 9.47206 0
-10.4646 0.520273 -4.7041 3.18092 27.9567 -3.71333 3.56302 -7.23775 -5.58983 -5.57587 -13.1525 -7.58289 12.1942 -1.57114 -16.3426 -3.81297 0
-10.1798 -3.98719 12.5986 1.03146 8.92299 -12.8087 3.67829 15.2718 -5.51519 4.15045 -9.14327 -4.76209 5.11725 -12.6503 -3.3295 2.54746 0
-6.93122 1.28632 15.5574 3.24778 4.03819 -5.72084 2.13224 2.70072 -4.27575 2.12893 -12.9431 -4.7954 9.60172 -5.9738 -16.1212 6.51134 0
-9.76774 -0.00432132 4.35059 4.41198 2.74325 -6.4277 7.98063 -15.5865 -4.68267 0.770251 -12.1809 -11.8104 3.22808 3.04162 -1.2828 10.4714 0
-10.7956 0.569572 19.5744 -14.8663 2.79945 -9.49745 2.22183 -9.37452 -6.50099 1.81125 -12.1021 -11.2583 8.81647 7.37782 -6.8098 5.2882 0
-9.88547 -2.06634 -0.534732 -2.1591 17.4569 -7.59067 2.22322 -9.80376 -9.33322 3.12418 -9.13974 -6.8804 6.91527 -0.587753 -10.3223 -11.3333 0
-10.6344 -2.02066 9.59302 1.56697 -3.81961 -7.97158 14.7002 -3.34565 -1.50627 -3.27187 -6.99517 -10.0798 2.74394 6.93048 -13.0071 12.3988 0
-9.0501 -2.25186 22.6549 11.4761 5.0603 -1.52557 -1.84878 -3.94574 -4.003 -8.1625 -8.86441 -9.60019 4.7872 4.00993 -1.10133 5.56698 0
