classLast,20,5,space
-14.3177 10.1989 8.7852 8.822 1.98661 -3.99665 5.0177 5.22907 -12.1931 -9.5599 2.16738 3.02095 -13.823 -9.72904 -7.73898 -9.44401 -11.5406 20.3486 5.38305 3.36867 0
10.9487 1.64297 3.7323 -0.290362 -0.107509 -15.7272 6.72489 -2.12935 3.44497 -2.05372 -0.56172 20.1134 -7.08632 -2.08761 -6.28903 -3.28141 -6.28687 3.08778 2.81832 7.22442 0
-5.61433 -15.8413 4.66557 -4.54676 11.0724 -7.04479 3.8201 0.325765 -0.920215 -6.72699 -4.41047 6.50813 -3.41484 -11.0922 -9.72924 -9.84028 4.5557 1.47584 4.91875 5.77496 0
-19.7948 1.18926 -1.96724 -0.322389 -4.89937 -11.944 4.73433 -4.4796 0.579326 -13.3139 5.26846 -6.54811 -7.65866 -7.59184 -7.37193 -5.93611 9.39727 5.91613 1.92499 3.17998 0
-17.4728 -6.29052 7.83141 -2.75813 -1.73848 -20.559 8.40884 -1.07159 -11.0944 -11.7734 10.1678 19.1321 -5.359 3.036 -9.55021 -3.16841 -4.44957 5.49912 6.7185 5.98157 0
-9.48386 19.8645 -8.07003 -11.7298 -3.07925 -11.5218 4.3648 -5.24312 3.71353 -3.51061 0.0022789 3.39653 -9.05248 11.5711 -11.3501 -5.69776 3.19009 8.88617 14.6871 8.78859 0
-3.96384 6.40833 10.607 1.27455 -5.79442 -8.79668 1.94155 3.34609 0.666754 -4.50022 -6.05316 16.3738 -7.63782 3.69088 -10.7571 -7.14502 14.5052 0.126212 6.61995 11.1044 0
-14.7943 0.684778 8.30416 -2.49051 -1.53125 -4.74215 0.566433 -6.6818 1.76811 -7.94887 2.17308 11.6047 -11.8659 -9.78814 -10.798 -7.35519 5.11285 12.1345 4.87464 7.11667 0
9.20989 1.86051 15.6686 -2.98407 -5.03082 -4.20102 2.52654 -9.09216 -4.74306 -11.361 -5.88011 -3.6959 -12.3088 -7.27911 -11.3573 -11.379 7.35648 -6.37853 5.51676 3.42216 0
0.910955 -2.94571 3.48012 -5.64166 2.21399 -11.9917 -6.02643 0.582566 -8.07191 -6.58281 4.76023 4.64288 -6.28226 -13.0744 -7.2461 -5.44129 16.5643 9.97285 3.52744 7.85826 0
-17.2021 -1.65598 7.1269 -5.01068 2.4627 3.28252 -1.69388 -3.78299 6.26302 -10.2974 -1.15168 2.22393 -12.9087 -11.9692 -8.68121 -11.4093 8.65392 5.53275 0.391057 8.25558 0
-14.1027 3.69202 9.25056 -4.64162 0.144135 -9.01401 0.855078 -3.70548 -3.15237 -11.9747 7.52349 12.0944 -3.19383 -17.3463 -8.33062 0.435651 10.48 15.0167 6.5366 4.35099 0
-1.65038 -0.783386 11.1229 -0.866021 -0.984808 -13.0829 4.90477 -8.2683 13.7918 -9.96436 1.83145 2.13083 -7.76171 -12.225 -12.9923 -7.37558 6.73499 8.19367 -4.00705 5.71316 0
-8.45998 6.20163 10.5987 -3.23327 -2.15537 -14.2124 7.03011 7.06422 5.25744 -0.269098 -10.7853 -6.74258 -11.5321 -14.4085 -6.33242 -4.45975 -0.320311 -4.00872 4.65594 4.02136 0
-17.449 -10.2579 0.192882 -0.329178 -2.92584 -7.66931 -1.85359 -0.782168 2.97517 -9.43594 -4.49163 15.5814 -10.0099 -6.66875 -2.79722 -6.00816 12.8458 9.36998 -5.34876 9.99148 0
-21.5347 -1.17512 10.3022 1.37993 3.87424 -5.03906 3.06629 4.6207 5.40834 -2.97057 -11.2818 15.6706 -3.51482 -9.41346 -6.24121 -1.38944 18.316 -13.8126 1.16094 7.06029 0
0.326898 3.77588 19.5024 -5.0395 -0.78738 -2.06059 9.51194 -13.5323 -1.79229 -13.9969 -6.89896 -1.30331 -4.54177 -3.40174 -7.86103 -9.01227 4.99443 13.1004 3.44993 -0.836838 0
-4.80673 0.346805 1.65465 -4.92431 1.6452 -12.4451 1.56813 -6.48076 5.88222 -4.1301 -0.607331 -9.65532 -8.2661 -5.28734 -7.9961 -1.45605 13.4622 11.6244 6.48999 3.63969 0
-17.7509 3.80774 -2.79177 -1.30162 -3.4 -14.3181 1.53154 -1.37359 2.09388 -16.6666 -4.44627 4.52856 -2.59522 -6.03885 -4.24349 -5.12384 18.1009 0.974223 2.18056 4.35009 0
-9.16022 -6.86204 -0.0170221 -2.33413 -4.22986 -7.64563 3.28716 0.813512 -4.49973 -2.8687 -6.99767 1.58611 -7.98925 -1.97501 -7.64431 -5.58844 -8.95057 15.6469 0.470672 9.37961 0
-9.78473 8.70084 5.09603 2.7336 -0.0374965 -3.07369 -4.35894 -2.84975 13.6789 -19.7518 -2.45082 -9.58304 -8.66661 -2.13797 -13.5041 -4.43372 -6.77181 15.1949 -1.88058 1.82436 0
-6.43944 0.458545 3.48643 5.61214 -0.487732 -23.1854 -4.97276 -11.0594 3.17244 -1.6781 -10.8853 11.309 -11.5994 -14.9423 -9.09224 -5.5554 7.68266 9.75028 2.21275 2.12187 0
0.63529 0.874205 16.8534 3.98713 6.44846 -10.4306 -3.22468 -2.13589 0.734722 -13.2446 0.957697 5.56145 -3.62459 -3.62945 -8.99559 -5.12955 10.3349 2.38903 1.4342 11.0237 0
-10.5989 -0.563539 12.1187 -3.96197 1.1343 -10.8995 10.8243 -5.01804 -2.24058 -7.39587 19.4098 -2.46213 -6.89996 -8.01899 -8.53794 -6.96121 -1.30341 8.27045 4.69393 6.85745 0
-16.157 3.06086 15.7783 -7.64942 -6.19964 -9.38341 3.5351 -2.25438 2.73471 -17.0369 0.265516 8.22976 -8.05214 -8.66109 -7.01737 -9.99071 0.498602 8.35946 -1.06797 4.21639 0
-11.6981 -0.34442 -4.70772 -1.03666 -4.18025 -11.8803 2.61941 -5.45376 0.229075 -11.0772 -9.29768 -2.73102 -13.1915 -16.2959 -9.5872 -2.81331 20.2172 23.4159 -2.00967 6.4054 0
-17.795 -1.99754 0.0674621 -1.9371 -1.61552 -12.9319 14.0703 -8.66708 3.0067 -0.0480178 -0.400893 9.81675 -5.14488 -10.378 -7.28448 -3.82678 -11.1819 5.51669 6.70549 6.23345 0
-5.7232 -23.4854 -0.324534 -3.88711 -3.37309 -8.30535 7.94616 -3.05249 4.26723 -6.28306 1.23881 3.11241 -12.6406 -16.6254 -8.80877 -9.18535 9.75278 3.74162 4.64872 9.29432 0
-11.1999 5.12729 -1.21758 1.46794 -7.30616 -12.0645 3.52305 -7.95162 6.13272 -13.1576 4.8513 5.26929 -7.62644 -6.84389 -10.1657 -8.89425 2.1531 14.1912 -3.64799 7.62453 0
-1.757 -0.0235161 6.40231 -8.43047 -5.21836 -10.9355 8.99481 -11.3829 12.8656 -7.52614 -6.11263 -0.371484 -7.31279 -5.76387 -9.52582 -5.29456 -2.77974 1.972 2.69582 4.66494 0
5.87754 -3.93219 5.65335 1.19212 -0.694769 -7.32655 2.66824 -6.27987 10.3239 -1.72495 -11.5414 -12.1678 -3.95221 -4.11208 -13.2764 0.185958 2.46665 -2.0023 -0.458415 6.45826 0
-7.15828 -2.07301 3.41683 -5.6748 4.25733 -7.27867 3.97783 -4.54842 -1.43622 -7.36607 0.134046 8.27567 -6.11451 -7.09664 -10.8274 -5.04632 3.22765 16.2576 4.54126 5.85767 0
-2.5893 -11.6574 13.2246 1.5859 3.15877 -17.9597 5.83483 6.22259 -6.15324 -4.23441 -1.78068 -3.28646 -10.1316 8.8165 -10.0801 -11.8116 18.5653 6.01443 -5.0658 5.06649 0
0.261003 -2.88857 2.48729 2.01552 -4.1901 -5.92171 0.874603 -6.95801 -1.86171 -13.1303 15.2052 -6.69841 -10.8491 -0.621974 -13.4473 -4.76849 -12.7349 24.5376 4.4522 -0.875071 0
-6.80563 8.28567 4.41489 -2.48053 -3.44375 -4.09876 -4.40837 -2.12446 5.43258 -5.22808 6.26525 -4.41764 -9.73485 -2.07669 -10.1673 -2.80427 7.262 2.85661 0.212117 5.8352 0
-2.11506 3.83598 3.12181 -0.326162 -3.60984 8.78893 0.0422544 4.83617 -14.7673 -10.3092 -3.67177 4.04771 -10.0986 -9.61184 -13.8343 -11.7873 -10.2638 14.1034 -1.75932 7.93199 0
-14.2795 -7.9863 11.4138 3.07987 0.876312 -1.46066 3.51806 -2.62064 8.8779 -6.53973 -5.20473 -9.67996 -8.91107 -0.379004 -8.77371 -11.8633 2.77045 9.92419 0.541105 8.36648 0
-6.41264 -4.60006 -1.40454 -8.02902 -9.19831 -11.6201 -3.50121 -5.3272 2.54163 -7.36825 6.40723 -15.3558 -10.3196 -11.7125 -7.80242 -9.29595 -3.07525 6.37878 -2.2727 2.02838 0
1.79831 -3.58886 9.7685 -8.59109 8.37677 -13.1247 6.90386 -4.80797 4.4638 -7.24228 -5.92897 0.223353 -8.50572 8.56922 -9.93085 -12.8849 4.85339 14.7582 2.58407 4.62126 0
-20.5022 12.2522 4.14709 0.571509 -2.07988 -12.2473 11.631 -2.33722 -7.13847 -3.97142 10.2361 7.84084 -8.86954 0.571825 -13.934 -6.74439 0.756399 15.6666 9.1702 6.94162 0
-8.58278 12.0064 13.8172 -5.60466 1.13908 -11.7759 5.69148 -2.67551 -5.43215 -6.30707 7.85362 -7.88498 -10.5952 -10.623 -8.47734 -4.53645 -0.10061 14.7878 -4.70095 4.20279 0
-7.87983 -3.5392 6.65577 -6.97552 -1.44877 1.57812 -5.95649 0.587455 -0.022308 -9.60134 -9.29397 -7.46632 -3.05054 7.12825 -8.91366 -9.91892 -6.39766 -6.26424 -1.0007 0.992597 0
-13.7692 -4.44797 -1.91177 3.74838 6.0228 -2.41829 -3.03279 -10.4474 -8.60436 -3.11257 4.87067 10.4287 -4.47383 -5.44618 -8.71478 -1.7314 10.5773 -4.52146 -1.30866 4.19035 0
-2.9942 -6.08868 6.56029 -6.34897 -2.07409 -5.02714 9.46008 1.64792 -3.13042 -10.9848 6.36368 8.27845 -7.71625 -1.2848 -8.30535 -19.7033 18.442 12.449 -0.709805 4.22732 0
-6.11065 10.3399 22.1114 -4.51937 -0.593364 -10.593 12.5475 -2.82757 -11.0255 -6.01687 -3.35098 -9.72892 -4.83602 7.56947 -11.5067 -7.113 11.1009 11.507 1.01942 4.83534 0
-12.0411 7.35227 -5.41886 -4.30464 0.108092 -0.820038 -2.33275 5.75222 9.16638 -4.97163 -17.9823 2.77537 -3.73995 0.551857 -9.93041 -6.8851 14.884 15.0109 0.877243 1.33749 0
-11.388 3.38679 3.87955 -2.57316 3.33188 -7.03725 8.08267 -8.89401 -4.15784 -9.06981 -5.01933 -7.02468 -11.5835 -1.65323 -6.6036 -7.36081 9.17601 16.9816 4.45768 7.33958 0
-1.36011 -2.52438 4.74589 -2.48693 3.21587 -9.64205 -7.81506 -5.51345 8.73538 -1.69363 11.9706 -1.74123 -13.077 -11.6203 -8.50976 -4.30352 23.9587 2.04098 2.23213 5.08218 0
10.3657 -8.87032 1.47119 0.853989 -5.97284 -2.44338 1.12405 -2.52845 12.424 1.82465 -7.95246 5.14186 -8.76078 3.66528 -8.51467 -10.4098 0.419439 -1.01262 1.72169 10.6264 0
-7.49462 -2.04565 18.5206 -4.35185 -2.95282 -5.97576 -8.34022 -4.28181 -6.57217 -6.36341 0.716086 15.8736 -10.9525 -17.2875 -6.68295 -3.97727 -2.7015 13.8493 1.68289 7.58155 0
-19.0492 1.20883 4.29418 2.3044 -1.9764 -18.4748 -0.731636 8.10146 -10.5578 -13.9933 -14.683 -4.86256 -10.4066 5.34004 -8.72177 -7.30299 16.5935 -8.11755 -3.69629 7.66977 0
-12.6062 -12.6454 -13.3284 -7.7819 -3.28053 -10.5653 5.74249 -10.8595 1.86773 -14.9974 -5.80729 3.0083 -8.02369 -11.3244 -5.05512 -4.24965 -7.24723 11.8176 1.9848 6.73978 0
0.870571 -0.944016 2.95713 1.70298 2.73589 -19.3769 5.58398 -2.50131 -1.21325 -9.19778 -13.3972 2.09216 -12.8604 -1.70096 -5.74467 -9.0571 7.5543 6.89528 -0.547221 4.49003 0
-20.4159 3.52687 -8.6421 -4.77264 0.939786 -7.5415 1.40928 -9.39117 0.618737 -1.36477 -13.0221 -2.61696 -8.80802 17.9443 -9.0247 -4.11648 2.05357 9.14501 3.17531 3.9837 0
3.21182 0.907552 -3.97648 -15.1057 0.294246 -20.3729 10.3742 -2.04937 3.65372 -4.25831 4.52657 13.3111 -7.48362 -3.48048 -7.92915 5.69445 4.31101 7.64173 14.0689 7.78206 0
-13.3857 0.90395 0.455231 0.633054 4.33087 -6.83896 4.20061 -15.7353 -0.532953 -22.0219 7.34138 -1.28425 -2.74979 -7.40783 -8.4317 -5.30552 -5.04492 7.32166 -0.784166 2.45306 0
-12.3386 -3.06818 2.7822 -4.71854 0.625075 -5.97219 -4.40613 7.32411 2.91298 -8.04642 7.53186 1.59325 2.16266 -14.0478 -13.7559 -10.0738 -5.57393 8.39747 3.42472 2.85806 0
7.75976 -12.4592 17.4065 -4.38863 1.00097 -13.0224 -3.46142 -5.95812 16.1177 -10.2883 -0.0460704 2.183 -9.71219 -12.0728 -7.56261 -12.827 6.51053 19.3075 0.73759 7.19142 0
-9.56035 -5.99372 5.92089 -5.59126 0.850157 -0.917453 3.09978 -0.109475 2.53174 -14.2681 3.23869 2.3485 -7.01614 5.77523 -7.41342 -7.07375 -7.59995 11.8096 3.25329 3.98018 0
-1.1154 -6.10932 3.15537 9.17417 -4.48514 -9.45612 12.2531 -14.1225 -2.93631 -9.56436 0.575631 9.5255 -3.33944 9.50708 -10.6453 1.08912 13.7364 2.64574 -4.93064 4.0756 0
-18.1931 -14.0707 -4.52609 2.1695 -0.118359 -12.7097 8.84555 -10.6991 10.7401 -8.55452 -6.66966 -1.44598 -5.59849 -14.7043 -6.88251 -1.8633 10.4877 -14.701 5.19231 3.56884 0
