classLast,100,40,comma
-2.155381713678098388e-01,-2.338417981866383610e-01,1.509927846858965417e+00,1.377090681430504837e+00,8.435290793104758267e-01,3.423446122995398300e-01,-5.818841028266947824e-01,3.476894225600897226e-01,3.364967988453931858e-01,1.097293966615032534e+00,2.749036723108173041e-01,-1.414351954868033889e-01,6.609242744422008098e-01,1.759132611170575400e+00,2.916424810268611889e-01,-1.742109820441232193e+00,6.099113940954767887e-01,-1.849023594158899497e-02,-3.790797790513313892e-01,8.132002370000522840e-01,4.013780446611904251e-01,6.577528942605637141e-01,1.565825725568850135e+00,-6.952302701672035123e-01,-3.009700552121025163e-01,6.977331584806374387e-01,9.595508355443337078e-02,-2.835848078153836216e+00,6.803409716959039066e-01,8.081378287982616815e-01,-7.676559253140947670e-01,1.577235162827057335e+00,2.955263477738054312e-01,7.626522102180109952e-01,5.325396409865698066e-01,3.090323041065897725e-01,1.903111265415353470e+00,3.888262972316980370e-02,2.218183368695147095e+00,1.190103362587916491e+00,1.107404569575905384e+00,6.759021559456168671e-01,5.734281381035434277e-01,1.431230428268184252e+00,7.373648253147186971e-01,1.267089809186046634e-01,8.179738157460204606e-01,2.284391155593392675e-01,9.800684941113667614e-01,9.931810263071498834e-01,3.400893573122939717e+00,4.465468421926053755e-01,6.814400478599036415e-01,-9.521874751603557341e-01,-4.150023740853410192e-01,-7.461913437156876272e-01,5.706507288801703215e-01,3.677360125274202751e-01,1.185278831376717079e+00,8.264222160502920911e-02,3.018281591278014542e+00,-3.865808898446186359e-01,7.502476509656943460e-01,1.310029292596915695e+00,6.506585796583239101e-02,7.078116953654361998e-01,1.752127777812863885e+00,1.508492709033077972e-01,-6.583579250549953521e-02,2.677656733649244614e-01,7.310033471978039099e-02,9.412993840865124806e-01,7.939468559667188785e-01,6.477061499755082385e-01,1.134579460122546291e+00,2.316523684845142927e+00,7.295802013583287948e-01,-9.936138423783605345e-02,1.304827167763407791e+00,5.531455016187901697e-01,9.900194274141291828e-01,-6.086579524818087616e-01,9.559283305440134937e-01,-1.969436594013932451e-01,9.563041042860913610e-01,9.962129384505146179e-01,1.350766181113877806e+00,9.905473081464681862e-01,-4.802512173343964630e-01,-6.502025057896704263e-02,1.213893383342314447e+00,-3.400301704301201822e-01,4.906848370482565502e-01,1.566493242630557781e+00,1.656788967907702470e-01,5.787064144316190761e-01,-7.012504983043305051e-02,9.826065875899893109e-01,6.710135070995161266e-01,8.265321849390067088e-01,0.000000000000000000e+00
5.957548309174400814e-01,4.994763609957885153e-01,1.478359050719565637e+00,4.368279769166535376e-01,1.849907171838797382e+00,-3.778793858771412051e-01,-3.465769485279193707e-01,8.808009552668338848e-01,-1.105025366754025740e+00,1.485137501528579707e+00,4.405610111002539186e-02,5.633509810087435898e-01,-1.344327562634673456e-01,1.873259926325735236e+00,8.521413651438863868e-01,-6.921560980780773198e-01,2.002743648962207468e-01,1.015982577379958229e+00,9.389768175121304683e-02,9.648765733316237991e-01,7.548848932508034348e-01,-4.386664997966724933e-01,4.512342226388580402e-01,-1.392817369684395068e+00,1.558486057358578147e+00,8.802444870191914461e-01,3.237995246453144182e-01,-2.464706995467373041e+00,1.438612374500321645e+00,9.924923069584202784e-01,3.024412166780943156e-01,9.105144294412644834e-01,8.865405111413469097e-01,3.543505040720087984e-01,-3.302690668233311255e-01,2.699420458258964262e-01,6.595835296254375368e-01,6.282991276815566017e-01,1.724948283459109444e+00,6.506652721731349676e-01,1.163518347381965246e+00,5.941746124088016501e-01,6.880748508467047220e-01,4.058969791993223830e-01,-7.471072934629879869e-01,-3.089271778007747216e-01,1.281643916151920859e+00,1.362566517100560759e+00,1.157489882753579558e-01,1.576181026808500807e+00,3.060182709727492067e+00,4.935849862554004819e-01,6.309896823373044583e-01,-2.117282219477999439e-01,-1.675525360721709101e-01,5.100701150875882606e-01,2.932920421278608636e-01,1.221112869846724402e+00,-4.807970367324028160e-01,1.342493100388442606e+00,3.166773347938582894e+00,-1.438112906834919380e-02,1.107401946234006562e+00,6.646684073833325490e-01,4.497617812404282045e-01,6.024031133096490187e-01,1.249000005261789781e+00,-7.393319018753562455e-01,1.208598794731134296e+00,7.389474130818518560e-01,-5.701649205847307833e-01,-3.795473739933493684e-01,6.244106917990555061e-01,1.333582666270010542e+00,7.231041515724923041e-01,1.960665227987558268e+00,9.879951462113278904e-02,5.386406106060876997e-01,1.772456240872959388e-01,5.589154046684078336e-01,6.421877112051643799e-01,-9.077918625739237468e-01,-1.080580360051589528e-01,1.233387987440276667e+00,4.431652772310676891e-01,1.016193532512801978e+00,-4.020450800859316498e-01,1.121412444669390496e+00,6.167391283247657396e-01,9.169445840614816046e-01,1.178216349962870613e-01,7.628157049524570965e-01,4.298646719434288666e-01,1.168420378900454804e+00,4.686458500908737834e-01,1.214476410006093632e+00,3.806777006552552467e-01,6.711734777909004190e-01,3.946815508823937613e-01,2.637321425084894755e-01,0.000000000000000000e+00
-4.333119775123381867e-01,1.329146618249060774e-02,1.612399476254456232e+00,1.015891903281449071e+00,1.721983290887126650e+00,7.801280486573564099e-01,-5.470181904923615557e-01,4.388536425638177585e-01,-1.170246717228569766e+00,2.141146945868880547e+00,9.708641844535986776e-03,2.848088845309666994e-01,1.039679322539842188e+00,7.660095444338932413e-01,5.372215240076061438e-02,-1.833665194171919532e+00,9.681727338698855601e-01,-7.121220811289077357e-01,-2.470471559186939170e-01,5.641911178529084303e-01,4.489548268434018219e-01,9.354478774735350832e-01,8.764949255448005738e-01,-1.213654199260731481e+00,9.681075320196166345e-01,-1.870087833559964108e-01,-1.021564814941594845e-01,-2.154331156258589619e+00,1.650945382890916191e+00,2.879299086974458355e-01,7.789913021195121745e-02,1.192089731508582107e+00,1.177074003535046209e+00,1.676920594357018235e+00,-6.419885302623934420e-02,6.390156197200048682e-01,3.502887143108475709e-01,4.713739695339329572e-01,1.983898868976932128e+00,5.838339484678530811e-01,1.182573591845883287e+00,1.552316102343620274e+00,7.400644277150199013e-01,1.036027758083049255e+00,6.935076751609400292e-01,1.009660903212108218e+00,1.331144791695514584e+00,5.107601553538763106e-01,7.962651982442119358e-01,4.178963325119018912e-01,1.828852602525898208e+00,9.684278105170894824e-01,1.930947974573705705e-01,-2.056990358493672177e-01,1.172965568868495678e+00,2.462826721882866443e-01,6.033088962639149289e-01,1.080909803175257977e+00,4.456373689286021733e-01,3.222580229994372880e-01,3.242453574627977009e+00,2.635081141045281239e-01,3.735126921693089908e-01,4.194664671201198125e-01,6.985513904904545601e-01,5.211711237763358984e-01,1.044617104359121917e+00,3.951240478136052170e-01,7.138477585883390431e-01,-6.443894705862230898e-01,1.987890253406576768e-01,-1.483556904552088440e+00,1.285008587473127850e+00,9.837159438582901982e-01,2.051949021726254818e-01,1.473979140275336164e+00,1.447911263362388734e+00,-3.365063512518983169e-01,1.351725851660255939e+00,4.075532503438751841e-01,-4.627748218543620284e-01,-2.099239726186165333e-01,1.053093779388948992e+00,1.552153411785278214e+00,1.017310248575722609e+00,4.928125550427818746e-01,-1.365698648732265319e-01,5.431193976295234371e-01,4.562570184372842785e-01,1.314953473356000324e-01,9.416319317564545432e-01,-1.534142245547265304e-02,1.651608122189476280e+00,2.423603995061387906e+00,1.596013865549795296e+00,-1.954197786633760092e-02,6.123706228608853941e-01,5.223379580521329002e-01,1.123918734482772130e+00,5.757619753814982033e-01,0.000000000000000000e+00
8.508573907628081967e-01,9.917141859339012600e-01,1.272294033155312087e+00,5.241888622058074043e-01,1.520140082056490316e+00,7.928331627002127568e-01,7.386026016157068996e-01,7.009289197253468773e-01,-1.190254431282284475e+00,1.857168096763265108e+00,7.132671600291176084e-01,4.286935998979145013e-01,1.934081554941321501e-01,3.668043678042176570e-01,7.588396733414659590e-01,-1.450784402494039949e+00,3.209811803492855220e-01,-5.977190943409723678e-01,5.640349264592266210e-02,1.485807017587429391e+00,1.176409726991098914e+00,1.564691788148793172e-01,8.024203478299796188e-01,-5.926101488214847723e-01,1.659433577167416907e+00,-1.221692391920179421e-01,-6.379851354226826476e-01,-1.450502655292644771e+00,1.640140910299393573e+00,1.598061998251631532e+00,3.950438489883468796e-01,1.033970431187921202e+00,-2.508595761491184684e-01,1.344457434065525980e+00,5.004027279458463928e-01,9.339064412106320434e-01,2.010845499965325245e-01,8.871527187798822212e-01,2.337586752135384582e+00,5.283142375146807623e-01,6.625390981771693832e-01,6.320577161812650502e-01,6.720958288848722928e-01,2.403327342659208332e-01,7.157480493584574832e-01,3.290910999505347601e-01,1.211776310662962208e+00,7.633972017359196283e-01,4.764475664738717087e-01,1.806098781616004567e-01,3.433105559329877821e+00,7.033321352647072811e-01,1.335514896719505629e+00,-2.207983101515815227e-01,-8.079673528159420082e-01,5.110398786155276318e-02,7.772848976884717542e-01,1.614729129857587875e+00,3.852348953460950076e-01,5.778349440031538276e-01,2.565893192423936764e+00,4.318501813394773348e-02,8.318904816409641301e-01,3.431242757291853018e-01,1.736224493413551506e-01,-9.783647422639398794e-01,1.472985589278660523e+00,1.813986690537696123e-01,4.510066210440153989e-01,1.770487408241117055e-01,-7.851269587007918549e-01,-8.065196136603672294e-02,6.956003064984048745e-01,5.980844693332852957e-01,7.449753881891471030e-01,1.433452066113579892e+00,6.429308879336987914e-01,-1.899645940878748052e-01,1.165487298685201845e+00,1.007815131817301646e+00,-6.253692101647990720e-01,9.639163126320959840e-04,3.856469633905190708e-01,-1.750140399625631504e-01,3.917374678594859327e-01,1.666642694516641265e-01,7.858540584772000237e-01,5.209291617786342421e-01,1.093425790575832224e+00,3.807013708914737671e-01,3.380050092723890232e-01,2.026982221298911369e-01,7.909539386322049781e-01,1.767729864291987196e+00,-6.292113204921090386e-02,4.149117780964504121e-01,6.717491952261939181e-01,9.431974478133587914e-01,7.365149326499502713e-01,5.501774176116178694e-01,0.000000000000000000e+00
1.900638665682453654e-01,7.016288622824085053e-01,3.008290725519413567e-01,1.149028173029609912e+00,1.727640477816591691e+00,3.081731048565380937e-02,4.892263011158931585e-01,3.288232414262091119e-01,-3.071606080214008827e-01,7.242794462925741250e-01,-1.551418388278402727e-02,-3.510856038579645011e-01,-5.470374554175184700e-01,1.856279948465521690e+00,1.626778319914337301e+00,-1.213916199580097555e+00,9.356173939059956313e-01,4.201942602395810633e-01,4.409195401566557981e-01,1.013540412034271476e+00,9.748881978965402428e-01,-9.040185770406545807e-01,5.341748693232403200e-01,-5.705120123184919123e-01,4.844680940864318219e-01,3.866527584842437970e-01,-3.533674173270709429e-02,-1.588256753542917288e+00,2.560990403704406226e+00,1.562020348554971516e+00,-2.993704808035952958e-01,-2.583263804656233953e-01,6.465994857015361363e-01,1.190390083957879153e+00,-6.542701451515275934e-02,9.096353987291729837e-01,1.142183076101808581e+00,5.104984285932369081e-01,1.932558858869298790e+00,1.784689991072113124e-01,1.112419777911330732e+00,6.290620612444249860e-01,2.411057676530810046e-01,2.169080423937398416e-01,8.544812056005124390e-01,-1.149238605478853925e-01,1.218064815716046967e+00,-2.176267162182432546e-02,4.458051900473371520e-01,2.971399870383255037e-01,3.037331038244411197e+00,1.641328329483098036e+00,-5.052565427582889068e-02,7.505613291096924211e-01,9.918391539989046546e-01,1.858033527426939391e-01,1.638072762412990380e-01,1.318582292876864681e+00,9.871361328466903284e-01,8.686741389654127898e-01,2.700294067889582816e+00,-8.249722570526768495e-02,6.032835015066183582e-01,1.048033062956111205e+00,6.489128808073818533e-01,-7.009760452774904671e-03,5.842465748159730854e-02,5.526840750422173237e-02,5.434108764578486905e-01,4.526878193200992162e-01,3.020502480178463012e-01,-1.149399019580256420e-01,1.611595898137164196e-01,1.311049191855797602e+00,2.442660067576008509e-01,1.540282971761800290e+00,5.134553089339017884e-01,5.013296618824740758e-01,1.112279102071233483e+00,6.274772728848055925e-01,5.731464732811963891e-01,-3.050183973755944411e-01,-1.904411400202589144e-01,4.600496052648193057e-01,3.301587436962867272e-01,1.311075114371179628e+00,-1.217801704255824236e-01,6.733946532446412059e-01,1.879351154675588331e+00,-7.988541646651847739e-02,1.158541677914356471e+00,5.359678471276886347e-01,6.794357450826513656e-01,1.684776415647248005e+00,1.748242359667885770e+00,9.401569250544002943e-01,2.088834312631224766e-01,-7.977431578245969268e-01,-1.934108486422770334e-01,6.835463142181644747e-01,0.000000000000000000e+00
1.115537521054838083e-01,6.044509784379035189e-01,1.910044496715858964e+00,1.024197591983939004e+00,1.637733380398538774e+00,-2.682533041024703913e-02,-4.989498332621830068e-01,9.116854567612316940e-01,-4.290079922145236258e-01,1.048543316047354734e+00,1.285624596003268338e-01,5.187030427410497246e-01,-9.853256488643175048e-01,1.915207567075740247e+00,1.271314840483556585e+00,-9.551486545640104353e-01,4.569903999043575249e-01,2.461724721114764147e-01,-4.064849626051803000e-03,1.086332892792047033e+00,7.588297418202364364e-01,-5.610808765490072902e-01,1.311338219548901618e+00,-1.108063755826604657e+00,5.031850395724150049e-01,1.247631797650738672e-01,-2.972702811653442079e-01,-2.238951026358177110e+00,6.938179113237824547e-01,4.377748809523085427e-01,-7.689379604774712051e-01,2.888514703618605406e-01,9.761604109145578523e-01,5.076647706575647678e-01,5.079105614548059533e-01,1.545351277133172774e+00,1.690309609007825342e+00,-3.188849444323411664e-01,1.332467019736895519e+00,-7.257062447085649293e-02,1.250436425489671599e-01,1.520658182638305878e+00,-3.826365574859839080e-01,1.498306923652022338e+00,3.773631764304729019e-01,-2.707123008727642111e-01,1.333182866788254817e+00,5.168541572130032069e-01,9.527947727618368834e-02,6.414053399935094602e-01,3.692953946570615376e+00,-4.299897113559270068e-02,4.869045552159314005e-01,-2.444267469618710553e-02,4.062765951545915799e-02,2.829063345037695631e-01,2.128387407806726084e-01,2.165043865864446637e+00,1.088076287118304286e+00,3.509374225010580828e-01,3.006261181584250153e+00,-3.031641968247696939e-01,6.731961016479675042e-01,7.583000843306618721e-01,-1.899520392593875839e-02,5.186842370369465494e-01,1.273979392501022101e+00,9.998753774682099804e-01,1.374258545955622246e-01,1.321512486380031159e+00,-4.263479095137784336e-01,6.765115886793229283e-01,1.863788281959201099e-01,9.227156473449350527e-01,4.775656835163766822e-01,2.738906676670715967e+00,1.541049743873225353e+00,2.095387179295540858e-01,5.930383986490028736e-01,9.529421584941318857e-01,-8.333346865579925877e-01,-4.128959948130263014e-01,-2.662407869901911583e-01,7.400989720609369993e-01,4.386064333826636963e-01,1.028809729336572332e+00,5.908898349550931739e-01,5.255271379690926725e-01,1.018062488775649310e+00,3.102868605382472222e-01,1.315170929926682053e+00,1.223909234216571607e+00,8.733176382028884355e-01,1.641165441112437451e+00,6.820926611316121546e-01,1.661084733453773721e-01,-1.253385438205743552e-01,-5.575357203777168147e-01,2.895203757743507467e-01,1.275594941063175281e+00,0.000000000000000000e+00
3.844977548202711537e-01,9.483808328192786519e-01,1.758827083704613381e+00,4.801882974821116146e-01,8.743753751692882048e-01,1.574024573330572996e-01,1.092579726876395652e-03,-3.752370624941671062e-01,-5.420313822522943026e-01,2.079741995637752527e+00,5.528080725472186430e-01,6.653964511917321856e-01,3.749410882124834532e-02,1.887472081919709277e+00,2.682763946948579781e-01,-1.144034006129309056e+00,7.038297239299846630e-01,4.582437247351387466e-01,-2.681339318800733951e-01,1.713492485779239516e+00,2.375634846377976672e-01,6.725914042905289936e-01,1.502312671034650826e+00,-1.220112182875060958e+00,1.533578288280963875e+00,1.224973485409918794e+00,5.569949667666388438e-01,-2.139605588043018258e+00,6.031514712619756580e-01,1.324655283524120541e+00,8.720794189602155688e-01,3.686313359971307158e-01,5.835652067962017187e-01,1.115911264480869081e+00,3.597245861273095646e-01,1.140759753509342778e+00,1.015193002877538220e+00,4.473303562646051557e-01,1.768675659000960243e+00,-4.122004255336164658e-01,6.150353512746193907e-01,6.062708561415171005e-01,2.105328727076903883e-01,1.020893444853379961e+00,2.371256080384581688e-01,6.865811610475602844e-01,8.790885491319575529e-01,8.729318073188230276e-01,1.353711074008167703e+00,2.806131931651260625e-01,3.148301096333280924e+00,4.779258285115919325e-01,9.908518652000314342e-02,1.184845517917124669e-01,1.578915330663372529e+00,-2.631875984466791607e-01,1.282654010369131736e+00,2.561629558815803787e+00,8.599071217457057159e-01,2.164055343097825990e-01,3.195014435069726044e+00,-6.543030503211924032e-01,3.916156425575370026e-01,8.777403777024064269e-01,-2.272876738228849502e-01,-3.013698595847592587e-01,1.461126822717935259e+00,3.261925619460689929e-01,1.412263893250004010e+00,6.220027688218390249e-01,-5.082767252931411628e-01,4.811808438652508957e-01,-2.601072862952277243e-01,5.757459005047417255e-01,1.270942755509013811e+00,1.698975081659966246e+00,1.033772205364965835e+00,-9.051638518601410333e-01,3.124791563630235913e-01,9.973558952289369728e-01,-3.539668531711491761e-01,-5.018127408838890524e-01,1.433387944888120158e+00,1.474220561123242401e+00,1.705550390896075630e+00,2.089986575150746706e+00,5.838371908176104297e-01,4.945445597106533642e-01,5.948953422672342839e-01,3.135638369441571816e-01,1.805162296420455670e+00,4.464965874817282687e-01,1.098421699387100769e+00,1.270115977054657952e+00,4.593161762392817815e-01,1.832268680595779964e-01,3.204124101603520458e-01,2.561972838069155323e-01,7.426285555840511643e-01,1.356863791095744176e+00,0.000000000000000000e+00
-4.913855724431800964e-02,-4.787956827416125494e-01,9.042564774790312621e-01,1.645262530588804228e+00,1.631496183284640855e+00,2.325079801071354979e-01,1.868911852336325174e-01,-3.400106746856497164e-01,-6.950881111425349923e-01,1.878880557908512383e+00,2.072750278830885473e-01,-7.146486210465561317e-01,-2.250463411656919988e-01,1.969335146755841093e+00,4.459744830023856244e-01,-1.310222996410453700e+00,-2.219715911144073406e-01,5.049793554687940222e-01,-1.667911801402465199e-01,6.911070322929722121e-01,-5.442246798972660837e-01,-1.065058141371859612e+00,1.614912239791266524e+00,-6.959663586005757629e-01,3.671475722359304750e-01,3.146758204393076963e-01,-1.305918139070381123e-01,-2.539632138479466228e+00,2.404596178236934723e+00,7.583922998193870502e-01,1.551413645662994834e-01,4.600425889587645423e-01,1.379641107810047895e-02,7.758066124248134132e-01,-2.584132055829482244e-01,8.921772925768028939e-01,2.832417311925162773e-01,4.822352130882023857e-02,2.388382503883897723e+00,1.690583435639473886e-01,7.334867711041340721e-01,-2.853833790940556447e-01,-1.675564906673293608e-01,1.005864257790592298e+00,7.536311925205910756e-01,5.836177743082213709e-01,9.817993200992082281e-01,1.300760410892292995e+00,2.790974891813541303e-01,4.903189544481685314e-01,2.763498168972511770e+00,5.251613358671605170e-01,1.154761092785657084e+00,-1.384110740039222465e-01,9.623231153509526070e-01,6.851364618398350093e-01,1.029252689844831536e+00,1.000971982863056553e+00,7.537659937185345882e-01,6.108604758972551174e-01,3.054261667938285907e+00,4.486002604991848886e-01,1.361264220653881640e-01,5.955198780113539758e-01,2.505240152228145889e-01,6.978083001456945045e-01,1.545529282342156030e+00,-3.993309330479576924e-01,4.076908133835587811e-01,9.226167598451262553e-02,-5.093586571424255638e-01,1.678605863355649985e-01,-4.053346445586536451e-02,7.820949026659707037e-01,3.126634238241676744e-01,1.968151884035320709e+00,1.443153587012167005e+00,-4.782621311599549729e-02,7.921851204080644360e-01,8.588462383969279745e-01,-2.461336783965230590e-01,-1.254503676197910311e-01,1.933485298603634939e-01,1.030840120949082728e+00,7.045320988037122589e-01,1.309212766111568005e+00,1.031661493964433518e+00,4.258320957171249921e-01,1.676367749165722287e+00,2.763031736682149964e-01,3.536110518876188213e-01,3.614217585126906496e-01,1.052206411286051635e+00,1.327929563399418367e+00,-3.900531862417211393e-01,2.067146113026872567e-01,3.276956553551667595e-01,5.740539874497602169e-02,1.602662386823392460e-01,-3.889676213028103735e-01,0.000000000000000000e+00
1.885524031652547616e-01,2.133104075759372498e-01,5.282270003545057602e-01,1.126692476565528622e+00,1.795950786931031606e+00,5.834608930293847529e-01,1.066556164120281425e+00,1.678058572700257822e-01,-2.461927801153789286e-01,1.595440452769742778e+00,5.001292032533230514e-02,7.716393029936495784e-01,3.475693696563462165e-01,1.610120982728933337e+00,9.420401233836301902e-01,-2.392147900747350064e+00,7.438610119907944629e-01,5.684631548973109183e-01,8.327659684831497655e-01,7.243370373622521896e-01,1.893471648238361504e-01,3.626321643614619505e-01,9.368514330310682148e-01,-4.541138063436365724e-01,8.457752257565644971e-01,1.912946638581833336e-01,-2.124694044123770498e-01,-1.665754976675317245e+00,2.358499784698902868e+00,8.650638199264736317e-01,4.218167019253419303e-01,6.358779501834406211e-01,6.972462986294172271e-01,1.718421469370571275e-01,6.385238384020723856e-01,2.641553182000028199e-01,-2.252298105479706436e-01,1.248723753753478327e+00,1.364367693552748229e+00,8.434975563934242748e-01,2.044563571447685080e-01,5.271518381038526879e-01,5.386216920321674761e-01,9.475041698766059062e-01,2.477225764401932984e-01,1.546141659727490736e-01,1.791817483540278921e-01,1.873344348551217120e+00,9.870771776893676464e-01,7.996218977195531652e-01,3.802062659641291198e+00,6.571952806932860325e-01,7.292341871654808294e-01,-1.555593505076002248e-01,4.967673665057373289e-01,1.729529793235281554e-01,-5.903753311538078030e-01,1.674620889475925578e+00,2.581487545795427274e-01,7.174763570486618613e-01,2.907503088301472083e+00,6.010725672062227076e-01,4.978627379452303936e-01,1.180049288317437384e+00,-5.711996815074492639e-01,1.087311994691769979e+00,2.211427581913968154e+00,-2.641925503571361800e-01,1.729719956318339413e+00,2.559865764300398028e-01,-7.577075224550275934e-01,2.758743195259776015e-02,7.911701283545531371e-01,1.635529843850471288e+00,8.937245525235876231e-01,2.490591891093006272e+00,1.154710043846996825e+00,1.758055360957680446e-01,3.873621573394678830e-01,1.062038049886339541e+00,3.214744043625425984e-01,-7.204349528966647043e-02,8.237864594389526784e-01,8.453583552550842928e-01,2.260226048388059850e-01,2.009474653756848639e+00,2.735283667938376850e-01,4.828603833583401950e-01,8.976945961784120742e-01,2.556258683313236690e-01,6.603974080327110752e-01,-4.392408005231644985e-01,1.257319894117721049e+00,1.591843020820449928e+00,3.056601405916760661e-01,2.541228190664538977e-01,4.287858957970563933e-01,4.741255576018268969e-01,-1.908632965383069702e-02,-1.206923986465907039e-01,0.000000000000000000e+00
6.497619697210276213e-01,-7.964716946226263472e-02,1.503745930503727513e+00,9.481938758615686691e-01,1.155418768280144004e+00,2.596662474863014047e-01,-3.185213338528807003e-02,1.882839681789641728e-01,4.526999482398681440e-01,1.332349445746881411e+00,-2.248036942067066501e-02,2.082821913708521877e-01,3.187733866571016428e-01,2.024757932768652235e+00,1.291570215976500346e+00,-1.271631648382658852e+00,-2.967663039962000759e-01,1.940410411705159599e-02,8.820192601695608925e-01,6.119587807130321133e-01,-1.965205855226237475e-01,-8.804212411276614025e-01,5.145776318199146715e-01,-1.467848617025186542e+00,7.210557389924322491e-01,4.500165424477132747e-01,-2.137854486005765220e-01,-2.228365753692489459e+00,1.882582594697049583e+00,5.408870139353851858e-01,6.119969167694594425e-02,3.195895213664595169e-01,3.413809431693531349e-01,6.276618952356429748e-01,4.586483716675552325e-01,7.608349223143383577e-01,4.921683521174085030e-01,-2.137709287591913476e-01,1.281488934209590980e+00,-2.397812111002515234e-01,1.235809019710665257e-02,4.463161013139912980e-01,5.042324972978795561e-01,9.512817889182673126e-01,2.768207516818286806e-01,1.917713840455687047e-01,6.201781958367791336e-01,-2.937022656746313132e-02,7.944124560618472941e-01,4.368787671057731137e-01,2.607313839921484799e+00,8.755071839160929459e-01,1.377666871421555084e-01,6.428668134127858425e-01,-7.002435752558181514e-01,1.850698659869892682e-02,6.148107560427195084e-01,2.794912177875346071e+00,1.278515355129322018e+00,3.101462964487080587e-01,3.165572352059444761e+00,-1.271063196377837101e-01,3.604139766284174540e-01,-1.961166655183358420e-01,-7.895145911139100914e-01,2.649530329969213005e-01,1.368980075470312752e+00,-5.402104592036177655e-01,3.658341934648117189e-01,1.118024966695795541e+00,-5.073450926231073410e-01,-2.002250053937870700e-01,-1.990443462279291031e-01,1.644302598469401522e-01,1.175098121118738792e+00,1.320456852173570894e+00,7.587714332542162543e-01,6.020939796195131644e-01,4.611997837394597455e-01,1.517195667508322687e+00,-6.570302415146408448e-01,-2.649028296882989242e-01,7.280900644993750781e-01,1.096344650168468160e+00,6.683832469948609578e-01,6.167578403913989149e-01,7.773639364744329150e-01,8.153977361573093718e-01,8.743447277084418490e-01,6.629434078649136808e-01,6.317524175251370000e-01,6.455875959165255917e-01,5.129505870358557207e-01,2.307446453761042182e+00,4.948723441444979887e-01,-1.592522520109261874e-01,5.370737032189980553e-01,-3.823670775611149875e-01,6.379955229072831191e-01,1.317210411491557820e-01,0.000000000000000000e+00
