classLast,10,10,comma
2.164483038215192501e+00,4.317208771525328226e-01,4.626373592062850704e-01,-2.993199386625789438e-01,8.731106238857357926e-01,4.947319981468206729e-01,1.073561482287967994e+00,1.942082339731453278e+00,7.134397513876854502e-01,5.452562783799024260e-01,0.000000000000000000e+00
3.225721366578702121e+00,-3.014661826253689503e-01,1.661620739612029274e+00,-5.352118522049524874e-01,5.961530311531600956e-01,1.857651176745942934e+00,-7.812275484166643080e-01,1.328902335686342084e+00,1.432382056074759547e+00,3.792195161644266177e-01,0.000000000000000000e+00
1.553887766399286718e+00,-6.294071940333690884e-01,-2.845982457167521296e-01,3.105745186042282446e-01,4.158663510823481513e-01,9.405340812097910952e-01,-1.292546768610368435e+00,1.428793133329479881e+00,1.330516564351840403e+00,4.611942934747468303e-01,0.000000000000000000e+00
1.672400504391164278e+00,6.643568461789101098e-02,1.207422762773799896e+00,-5.405504315131244297e-01,1.127170900964974853e+00,7.085871690768219544e-01,-1.088411717375277199e-01,1.211480021901951698e+00,2.088468233205149627e+00,9.443093882348212453e-01,0.000000000000000000e+00
2.174250932525386482e+00,1.883572309155720492e-02,7.106560708428506512e-01,2.099498575515305054e-01,8.517727426019139347e-01,2.181138254364665574e+00,-9.061627919964932998e-01,1.949800016404614755e+00,1.032908327069675725e+00,2.345913876566483314e-01,0.000000000000000000e+00
2.306927725509029248e+00,6.919340717281119435e-01,2.295278757336259301e-01,-2.302951414880256564e-01,1.636600508001563314e-01,9.535906255399211329e-01,1.711217909629935974e-01,1.556879366537742060e+00,3.040138951866961925e-01,1.039348892520473466e+00,0.000000000000000000e+00
1.998025157270419072e+00,1.034197575367648558e-01,-2.941534200454752890e-01,-5.524950292819827968e-01,1.453047326881647727e+00,9.043013556972826494e-01,4.415215752316893894e-01,1.312467274229270453e+00,7.779020444085725794e-01,9.448975312299439100e-01,0.000000000000000000e+00
2.372872637087577008e+00,3.476776569732609179e-02,2.626386172184887458e-01,-7.677667316709506640e-01,9.632976510270563342e-02,1.523393235093071230e+00,1.601103058479591001e-01,1.623033653510101759e+00,1.175586656517326967e+00,3.645575278101554906e-01,0.000000000000000000e+00
1.862405458014826376e+00,1.095750998802816234e+00,8.787226771097195188e-01,-1.225969838550390101e+00,1.341293004282781309e+00,1.003217551706927502e+00,-2.991852338075584594e-01,1.701734227073177230e+00,1.838275154487062135e+00,9.785922839852870814e-01,0.000000000000000000e+00
2.721520730693872014e+00,-3.858334788631493373e-01,2.145409210694470270e-01,-8.776129631199682812e-01,-6.918018185125274222e-02,-7.744405731152221861e-01,1.408140776438991271e+00,1.204025398365716315e+00,1.235438820465555976e+00,2.897802983395497689e-01,0.000000000000000000e+00
1.741734318142019067e+00,-1.050367594874912491e-01,6.018320788642864683e-01,-1.584623905746484152e+00,5.605006316162064461e-02,1.347791182212683347e+00,9.590953552371151991e-01,1.190124642973202196e+00,1.691475577308396705e+00,-2.911045802528223758e-01,0.000000000000000000e+00
2.756943911802336888e+00,1.097312115003150901e-01,-3.378932784822250568e-01,-1.447300320221992065e+00,1.285596153400900832e+00,1.525937291809395635e+00,1.739917879742678419e-01,8.603259884568361660e-01,3.014476782701008828e-01,2.541866684291984591e-01,0.000000000000000000e+00
1.310968554683389353e+00,-3.059233988644982638e-02,9.889677498239274334e-01,-6.512047319260574341e-01,8.576942372737305087e-01,1.161067234981896901e+00,-4.112899813366923119e-01,1.891656517903872459e+00,9.245464702926076139e-01,1.435654279212643880e+00,0.000000000000000000e+00
2.399262469454119362e+00,-7.591615119223079633e-01,8.433083932375396996e-01,-2.155134223159957951e-01,3.298931599072668086e-01,1.706937618896207542e+00,-4.790678412793640817e-01,1.873176781052931839e+00,3.659041673814351636e-01,-4.155695841208247865e-01,0.000000000000000000e+00
1.883056540077544083e+00,-1.410846740651192088e-01,-9.918581792208598369e-01,1.215101972063707958e-01,6.874042826685978769e-01,4.170457004498406839e-01,-1.360625672792941998e+00,2.022018394558568133e+00,7.758858797132300866e-01,-5.940903204392422587e-02,0.000000000000000000e+00
2.838504007317227629e+00,1.365138527839355298e+00,6.972000633933430613e-01,-1.019460381805220806e+00,-7.652395753113141463e-01,2.771280871919865607e-01,1.142689061878277013e+00,1.992945605390270991e+00,9.965558088903193612e-01,1.052514793206502208e+00,0.000000000000000000e+00
2.284350221971690242e+00,-3.884107003991128515e-01,3.049195211516730897e-01,-1.284746487353990663e+00,1.313069971068503428e+00,2.725108299923793886e+00,4.452910169816605701e-01,1.181021018533535916e+00,2.842437853374848444e-01,5.814440462875019033e-01,0.000000000000000000e+00
2.491077852488286837e+00,-2.669764735036089798e-01,1.720652765898089132e-01,-8.270772731172530978e-01,4.779976389609940646e-01,1.126749504507852384e+00,4.869399861639409077e-04,7.687269457786253257e-01,1.719636547851566277e-02,1.176207091769940316e+00,0.000000000000000000e+00
1.987833812109888854e+00,1.212658574837002790e-01,1.915033474373240008e-01,4.986602479747871408e-01,1.440058033792313230e+00,9.973218943998631847e-01,-2.397187396228997458e-01,1.603168125697471469e+00,6.025308042574033518e-01,9.548918202453535731e-01,0.000000000000000000e+00
3.500098521542195584e+00,1.490470057334578324e-01,5.156349994208409004e-01,-3.519106059486154514e-02,6.299163249579956547e-01,2.075451983641721565e+00,7.317165075378101458e-01,1.369835593362953574e+00,6.725421175872062785e-01,2.660015053358076309e-01,0.000000000000000000e+00
1.605843650749561480e+00,1.041110192386186295e+00,-8.135343990635077738e-01,-6.555646512659928371e-01,1.979549456071418856e-01,1.417180688823701518e+00,-1.613778726206447078e-01,2.278678502408337359e+00,8.364983238882620631e-01,5.877789210352514226e-01,0.000000000000000000e+00
9.371217256171309185e-01,-1.216922683306764785e-02,2.565693080274469851e-01,-6.802386581682141609e-01,1.184834043868593589e+00,2.397274229005491586e-01,1.018961708203220740e+00,1.398217886209978111e+00,2.670996203269629943e-01,1.161920947721837294e+00,0.000000000000000000e+00
2.133070264278450257e+00,5.898800648438278227e-01,8.873262302506483845e-01,-1.382335189237237305e+00,7.066702668199222881e-01,1.816048682459123764e+00,-8.556815426147418302e-04,1.423049935257367116e+00,1.574443575407061591e+00,4.161797511655863646e-01,0.000000000000000000e+00
2.364245386132265647e+00,9.986090931165716444e-01,3.461614672121599012e-02,-2.306384768885225700e-01,8.233700440100985007e-01,9.077759066261815724e-01,-2.935285032246720549e-02,2.742895513660040585e+00,1.137583979028649939e+00,7.935176506570651433e-01,0.000000000000000000e+00
2.017610837095249909e+00,1.207010578384593025e+00,9.111893642172339547e-01,2.713296159803161300e-01,6.770230293828138901e-01,1.418975059336967215e+00,-7.989914698720840258e-02,2.845093955555625609e+00,2.740385778495302294e-01,1.783383724906724144e+00,0.000000000000000000e+00
